Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LE WILKIE,"1,720,000","1,205.57","1,427",Sep-21,WILKIE ROAD,Resale,Strata,112,"15,357",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
OPAL SUITES,"550,000",355.21,"1,548",Sep-21,OPAL CRESCENT,Resale,Strata,33,"16,667",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
GLENTREES,"4,280,000","3,670.52","1,166",Sep-21,MOUNT SINAI LANE,Resale,Strata,341,"12,551",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
ROBINSON SUITES,"1,450,000",602.78,"2,406",Sep-21,ROBINSON ROAD,Resale,Strata,56,"25,893",-,Apartment,1,Freehold,01,Core Central Region,36 to 40
ONE OXLEY RISE,"1,450,000",753.48,"1,924",Sep-21,OXLEY RISE,Resale,Strata,70,"20,714",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ST MICHAEL'S PLACE,"1,575,000","1,259.39","1,251",Sep-21,JALAN TAMAN,Resale,Strata,117,"13,462",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"738,000",419.8,"1,758",Sep-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"18,923",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,360,000",807.3,"1,685",Sep-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,75,"18,133",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
QUEENS,"1,632,000","1,194.8","1,366",Sep-21,STIRLING ROAD,Resale,Strata,111,"14,703",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"5,980,000","3,616.7","1,653",Sep-21,KEPPEL BAY VIEW,Resale,Strata,336,"17,798",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE INTERLACE,"1,250,000",807.3,"1,548",Sep-21,DEPOT ROAD,Resale,Strata,75,"16,667",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
PINEWOOD GARDENS,"3,349,400","1,625.36","2,061",Sep-21,BALMORAL PARK,Resale,Strata,151,"22,181",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MARINA ONE RESIDENCES,"1,629,600",667.37,"2,442",Sep-21,MARINA WAY,Resale,Strata,62,"26,284",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
COMMONWEALTH TOWERS,"2,060,000","1,076.4","1,914",Sep-21,COMMONWEALTH AVENUE,Resale,Strata,100,"20,600",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
AIRSTREAM,"680,000",473.62,"1,436",Sep-21,ST. MICHAEL'S ROAD,Resale,Strata,44,"15,455",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,900,000","1,323.97","1,435",Sep-21,KEPPEL BAY VIEW,Resale,Strata,123,"15,447",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
CENTRAL IMPERIAL,"858,000","1,097.93",781,Sep-21,LORONG 14 GEYLANG,Resale,Strata,102,"8,412",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
URBAN SUITES,"5,000,000","1,603.84","3,118",Sep-21,HULLET ROAD,Resale,Strata,149,"33,557",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
RANGOON 88,"710,000",441.32,"1,609",Sep-21,RANGOON ROAD,Resale,Strata,41,"17,317",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
ATRIUM RESIDENCES,"1,800,000","2,228.15",808,Sep-21,LORONG 28 GEYLANG,Resale,Strata,207,"8,696",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"1,388,000",688.9,"2,015",Sep-21,COMMONWEALTH AVENUE,Resale,Strata,64,"21,688",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
URBAN HERITAGE,"750,000",581.26,"1,290",Sep-21,BALESTIER ROAD,Resale,Strata,54,"13,889",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
SOMMERVILLE PARK,"3,800,000","1,948.28","1,950",Sep-21,FARRER DRIVE,Resale,Strata,181,"20,994",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BEACON HEIGHTS,"1,300,000","1,076.4","1,208",Sep-21,MAR THOMA ROAD,Resale,Strata,100,"13,000",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
MONTEBLEU,"2,600,000","1,593.07","1,632",Sep-21,MINBU ROAD,Resale,Strata,148,"17,568",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
SKYSUITES@ANSON,"2,320,000","1,011.82","2,293",Sep-21,ENGGOR STREET,Resale,Strata,94,"24,681",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,61 to 65
THE PIER AT ROBERTSON,"1,500,000",731.95,"2,049",Sep-21,MOHAMED SULTAN ROAD,Resale,Strata,68,"22,059",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
VARSITY PARK CONDOMINIUM,"1,720,000","1,603.84","1,072",Sep-21,WEST COAST ROAD,Resale,Strata,149,"11,544",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
D'LEEDON,"2,033,000","1,216.33","1,671",Sep-21,LEEDON HEIGHTS,Resale,Strata,113,"17,991",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
ROCHELLE AT NEWTON,"1,780,000","1,011.82","1,759",Sep-21,KENG LEE ROAD,Resale,Strata,94,"18,936",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,11 to 15
DUCHESS CREST,"2,650,000","1,733","1,529",Sep-21,DUCHESS AVENUE,Resale,Strata,161,"16,460",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
LEEDON RESIDENCE,"9,700,000","4,606.99","2,105",Sep-21,LEEDON HEIGHTS,Resale,Strata,428,"22,664",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SCOTTS SQUARE,"2,249,100",624.31,"3,603",Sep-21,SCOTTS ROAD,Resale,Strata,58,"38,778",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
THE TRILINQ,"1,411,800","1,108.69","1,273",Sep-21,JALAN LEMPENG,Resale,Strata,103,"13,707",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,06 to 10
TREVOSE PARK,"3,150,000","1,700.71","1,852",Sep-21,TREVOSE CRESCENT,Resale,Strata,158,"19,937",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE WATER EDGE,"600,000",398.27,"1,507",Sep-21,LORONG 38 GEYLANG,Resale,Strata,37,"16,216",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"1,268,000",936.47,"1,354",Sep-21,WHAMPOA EAST,Resale,Strata,87,"14,575",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
BARTLEY RIDGE,"695,000",441.32,"1,575",Sep-21,MOUNT VERNON ROAD,Resale,Strata,41,"16,951",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
CENTRAL GREEN CONDOMINIUM,"1,865,000","1,291.68","1,444",Sep-21,JALAN MEMBINA,Resale,Strata,120,"15,542",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,06 to 10
ROBERTSON 100,"2,300,000","1,151.75","1,997",Sep-21,ROBERTSON QUAY,Resale,Strata,107,"21,495",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE FORESTA @ MOUNT FABER,"1,330,000",721.19,"1,844",Sep-21,WISHART ROAD,Resale,Strata,67,"19,851",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,050,000",667.37,"1,573",Sep-21,SIMS DRIVE,Resale,Strata,62,"16,935",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
RESIDENTIAL APARTMENTS,"1,700,000","1,883.7",902,Sep-21,RANGOON ROAD,Resale,Strata,175,"9,714",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
E MAISON,"1,390,000",904.18,"1,537",Sep-21,BRADDELL ROAD,Resale,Strata,84,"16,548",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"3,818,000","2,077.45","1,838",Sep-21,OCEAN DRIVE,Resale,Strata,193,"19,782",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
ASCENTIA SKY,"1,540,000","1,011.82","1,522",Sep-21,ALEXANDRA VIEW,Resale,Strata,94,"16,383",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,01 to 05
NOVA 88,"1,280,000",925.7,"1,383",Sep-21,BHAMO ROAD,Resale,Strata,86,"14,884",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
PATERSON RESIDENCE,"3,195,000","1,313.21","2,433",Sep-21,PATERSON ROAD,Resale,Strata,122,"26,189",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
HILLTOPS,"5,668,000","1,733","3,271",Sep-21,CAIRNHILL CIRCLE,Resale,Strata,161,"35,205",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
D'LEEDON,"2,330,000","1,506.96","1,546",Sep-21,LEEDON HEIGHTS,Resale,Strata,140,"16,643",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
SKY@ELEVEN,"4,800,000","2,820.17","1,702",Sep-21,THOMSON LANE,Resale,Strata,262,"18,321",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
CASA AERATA,"515,000",452.09,"1,139",Sep-21,LORONG 26 GEYLANG,Resale,Strata,42,"12,262",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MUTIARA CREST,"2,500,000","1,313.21","1,904",Sep-21,JALAN MUTIARA,Resale,Strata,122,"20,492",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
THE INSPIRA,"2,620,000","1,216.33","2,154",Sep-21,ARNASALAM CHETTY ROAD,Resale,Strata,113,"23,186",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
RIVER PLACE,"1,400,000",968.76,"1,445",Sep-21,HAVELOCK ROAD,Resale,Strata,90,"15,556",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
TANGLIN VIEW,"1,632,000","1,151.75","1,417",Sep-21,PRINCE CHARLES CRESCENT,Resale,Strata,107,"15,252",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
CORALS AT KEPPEL BAY,"2,200,000",990.29,"2,222",Sep-21,KEPPEL BAY DRIVE,Resale,Strata,92,"23,913",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"870,000",462.85,"1,880",Sep-21,COMMONWEALTH AVENUE,Resale,Strata,43,"20,233",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
NEWTON 18,"1,920,000","1,076.4","1,784",Sep-21,NEWTON ROAD,Resale,Strata,100,"19,200",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
BARTLEY RIDGE,"690,000",462.85,"1,491",Sep-21,MOUNT VERNON ROAD,Resale,Strata,43,"16,047",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
HERITAGE VIEW,"1,172,000",968.76,"1,210",Sep-21,DOVER RISE,Resale,Strata,90,"13,022",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
SIGNATURE AT LEWIS,"3,000,000","1,840.64","1,630",Sep-21,LEWIS ROAD,Resale,Strata,171,"17,544",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ICON,"1,020,000",570.49,"1,788",Sep-21,GOPENG STREET,Resale,Strata,53,"19,245",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
SUITES@CHANGI,"560,000",409.03,"1,369",Sep-21,CHANGI ROAD,Resale,Strata,38,"14,737",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LE CRESCENDO,"1,788,000","1,603.84","1,115",Sep-21,PAYA LEBAR ROAD,Resale,Strata,149,"12,000",-,Condominium,1,Freehold,14,Rest of Central Region,01 to 05
THREE BUCKLEY,"3,398,800","2,206.62","1,540",Sep-21,BUCKLEY ROAD,Resale,Strata,205,"16,580",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PAVILION SQUARE,"540,800",398.27,"1,358",Sep-21,GEYLANG ROAD,Resale,Strata,37,"14,616",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ALEXIS,"1,350,000","1,119.46","1,206",Sep-21,ALEXANDRA ROAD,Resale,Strata,104,"12,981",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
DUNEARN LODGE,"1,225,000",968.76,"1,265",Sep-21,DUNEARN ROAD,Resale,Strata,90,"13,611",-,Apartment,1,99 yrs lease commencing from 1993,11,Core Central Region,01 to 05
OLEANAS RESIDENCE,"3,020,000","1,636.13","1,846",Sep-21,KIM YAM ROAD,Resale,Strata,152,"19,868",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
TRE RESIDENCES,"1,480,000",947.23,"1,562",Sep-21,GEYLANG EAST AVENUE 1,Resale,Strata,88,"16,818",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
THE TRUMPS,"835,000",678.13,"1,231",Sep-21,JALAN KEMBANGAN,Resale,Strata,63,"13,254",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,01 to 05
SEVEN PALMS SENTOSA COVE,"19,800,000","6,060.13","3,267",Sep-21,COVE DRIVE,Resale,Strata,563,"35,169",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
KIM SIA COURT,"2,100,000","1,065.64","1,971",Sep-21,JALAN JINTAN,Resale,Strata,99,"21,212",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"1,647,300",678.13,"2,429",Sep-21,MARINA WAY,Resale,Strata,63,"26,148",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
26 NEWTON,"1,815,000",775.01,"2,342",Sep-21,NEWTON ROAD,Resale,Strata,72,"25,208",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
ADAM PARK CONDOMINIUM,"1,970,000","1,259.39","1,564",Sep-21,ADAM ROAD,Resale,Strata,117,"16,838",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
DOVER PARKVIEW,"1,580,000","1,248.62","1,265",Sep-21,DOVER RISE,Resale,Strata,116,"13,621",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
MERA EAST,"1,775,000","1,571.54","1,129",Sep-21,CHANGI ROAD,Resale,Strata,146,"12,158",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
WHARTON VALE,"950,000",624.31,"1,522",Sep-21,SOPHIA ROAD,Resale,Strata,58,"16,379",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
CLYDES RESIDENCE,"1,300,000","1,022.58","1,271",Sep-21,MERGUI ROAD,Resale,Strata,95,"13,684",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
RANGOON 88,"675,000",441.32,"1,529",Sep-21,RANGOON ROAD,Resale,Strata,41,"16,463",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
FONTANA HEIGHTS,"8,188,600","4,757.69","1,721",Sep-21,MOUNT SINAI RISE,Resale,Strata,442,"18,526",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
OLEANDER TOWERS,"1,800,000","1,463.9","1,230",Sep-21,LORONG 1 TOA PAYOH,Resale,Strata,136,"13,235",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,11 to 15
UP@ROBERTSON QUAY,"1,128,000",462.85,"2,437",Sep-21,ROBERTSON QUAY,Resale,Strata,43,"26,233",-,Apartment,1,99 yrs lease commencing from 2011,09,Core Central Region,06 to 10
AMARYLLIS VILLE,"1,635,000",958,"1,707",Sep-21,NEWTON ROAD,Resale,Strata,89,"18,371",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
THE SANCTUARY @ GEYLANG,"1,135,000","1,323.97",857,Sep-21,LORONG 30 GEYLANG,Resale,Strata,123,"9,228",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
RV RESIDENCES,"2,300,000","1,205.57","1,908",Sep-21,RIVER VALLEY ROAD,Resale,Strata,112,"20,536",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
COMMONWEALTH TOWERS,"1,340,000",688.9,"1,945",Sep-21,COMMONWEALTH AVENUE,Resale,Strata,64,"20,938",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
THE HELICONIA,"1,470,000","1,302.44","1,129",Sep-21,JALAN DAUD,Resale,Strata,121,"12,149",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
MERA SPRINGS,"1,620,000","1,065.64","1,520",Sep-21,CARLISLE ROAD,Resale,Strata,99,"16,364",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"3,000,000","1,851.41","1,620",Sep-21,KEPPEL BAY VIEW,Resale,Strata,172,"17,442",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
QUEENSWAY TOWER,"1,838,000","1,539.25","1,194",Sep-21,QUEENSWAY,Resale,Strata,143,"12,853",-,Apartment,1,Freehold,03,Rest of Central Region,06 to 10
LINCOLN SUITES,"7,768,636","5,597.28","1,388",Sep-21,KHIANG GUAN AVENUE,Resale,Strata,520,"14,940",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
QUEENS,"1,300,000",914.94,"1,421",Sep-21,STIRLING ROAD,Resale,Strata,85,"15,294",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,36 to 40
PARC RIVIERA,"1,540,000","1,151.75","1,337",Sep-21,WEST COAST VALE,Resale,Strata,107,"14,393",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
HIGHLINE RESIDENCES,"2,220,000","1,205.57","1,841",Sep-21,KIM TIAN ROAD,Resale,Strata,112,"19,821",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,785,000","1,270.15","1,405",Sep-21,KEPPEL BAY DRIVE,Resale,Strata,118,"15,127",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE OCTET,"570,000",419.8,"1,358",Sep-21,LORONG 24 GEYLANG,Resale,Strata,39,"14,615",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"1,634,400",667.37,"2,449",Sep-21,MARINA WAY,Resale,Strata,62,"26,361",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
COMMONWEALTH TOWERS,"908,000",441.32,"2,057",Sep-21,COMMONWEALTH AVENUE,Resale,Strata,41,"22,146",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
CARIBBEAN AT KEPPEL BAY,"3,800,000","2,098.98","1,810",Sep-21,KEPPEL BAY DRIVE,Resale,Strata,195,"19,487",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE FOLIAGE,"1,290,000",936.47,"1,378",Sep-21,PASIR PANJANG ROAD,Resale,Strata,87,"14,828",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
HOLLAND RESIDENCES,"1,980,000",968.76,"2,044",Sep-21,TAMAN WARNA,Resale,Strata,90,"22,000",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE VENUE RESIDENCES,"1,860,000","1,237.86","1,503",Sep-21,TAI THONG CRESCENT,Resale,Strata,115,"16,174",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
SUNNY LODGE,"1,250,000",968.76,"1,290",Sep-21,LORONG SALLEH,Resale,Strata,90,"13,889",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
ONE-NORTH RESIDENCES,"2,100,000","1,323.97","1,586",Sep-21,ONE-NORTH GATEWAY,Resale,Strata,123,"17,073",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"1,100,000",624.31,"1,762",Sep-21,DAKOTA CRESCENT,Resale,Strata,58,"18,966",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
SCOTTS SQUARE,"2,267,700",624.31,"3,632",Sep-21,SCOTTS ROAD,Resale,Strata,58,"39,098",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
LINCOLN SUITES,"3,450,000","1,614.6","2,137",Sep-21,KHIANG GUAN AVENUE,Resale,Strata,150,"23,000",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
THE TRILLIUM,"6,150,000","2,389.61","2,574",Sep-21,KIM SENG ROAD,Resale,Strata,222,"27,703",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
COMMONWEALTH TOWERS,"1,408,000",753.48,"1,869",Sep-21,COMMONWEALTH AVENUE,Resale,Strata,70,"20,114",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
THE ARCADIA,"3,980,000","3,821.22","1,042",Sep-21,ARCADIA ROAD,Resale,Strata,355,"11,211",-,Condominium,1,99 yrs lease commencing from 1979,11,Core Central Region,01 to 05
THREE BUCKLEY,"3,550,000","2,368.08","1,499",Sep-21,BUCKLEY ROAD,Resale,Strata,220,"16,136",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PRESTIGE HEIGHTS,"1,270,000",861.12,"1,475",Sep-21,BALESTIER ROAD,Resale,Strata,80,"15,875",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
ORCHID APARTMENTS,"2,300,000","1,356.26","1,696",Sep-21,ENG NEO AVENUE,Resale,Strata,126,"18,254",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SKYLINE RESIDENCES,"3,038,000","1,614.6","1,882",Sep-21,TELOK BLANGAH ROAD,Resale,Strata,150,"20,253",-,Condominium,1,Freehold,04,Rest of Central Region,06 to 10
TRE RESIDENCES,"1,400,000",861.12,"1,626",Sep-21,GEYLANG EAST AVENUE 1,Resale,Strata,80,"17,500",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
VA RESIDENCES,"1,880,000","1,689.95","1,112",Sep-21,BOON TECK ROAD,Resale,Strata,157,"11,975",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE INTERLACE,"3,283,000","3,433.72",956,Sep-21,DEPOT ROAD,Resale,Strata,319,"10,292",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
ARDMORE THREE,"6,500,000","1,776.06","3,660",Sep-21,ARDMORE PARK,Resale,Strata,165,"39,394",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
CRAIG PLACE,"1,350,000",742.72,"1,818",Sep-21,CRAIG ROAD,Resale,Strata,69,"19,565",-,Apartment,1,99 yrs lease commencing from 1997,02,Rest of Central Region,06 to 10
PRESTIGE HEIGHTS,"572,000",344.45,"1,661",Sep-21,BALESTIER ROAD,Resale,Strata,32,"17,875",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
PRINCIPAL GARDEN,"885,000",484.38,"1,827",Sep-21,PRINCE CHARLES CRESCENT,Resale,Strata,45,"19,667",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
ONE ST MICHAEL'S,"1,740,000","1,248.62","1,394",Sep-21,ST. MICHAEL'S ROAD,Resale,Strata,116,"15,000",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
CARABELLE,"1,388,000",947.23,"1,465",Sep-21,WEST COAST WAY,Resale,Strata,88,"15,773",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
HILLCREST ARCADIA,"1,538,000","1,420.85","1,082",Sep-21,ARCADIA ROAD,Resale,Strata,132,"11,652",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
CITYLIGHTS,"2,000,000","1,356.26","1,475",Sep-21,JELLICOE ROAD,Resale,Strata,126,"15,873",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,11 to 15
D'LEEDON,"1,488,000",785.77,"1,894",Sep-21,LEEDON HEIGHTS,Resale,Strata,73,"20,384",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
HIGHLINE RESIDENCES,"1,480,000",699.66,"2,115",Sep-21,KIM TIAN ROAD,Resale,Strata,65,"22,769",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
ONE ST MICHAEL'S,"1,480,000","1,108.69","1,335",Sep-21,ST. MICHAEL'S ROAD,Resale,Strata,103,"14,369",-,Condominium,1,Freehold,12,Rest of Central Region,01 to 05
LA SUISSE,"5,180,000","4,090.32","1,266",Sep-21,SWISS VIEW,Resale,Strata,380,"13,632",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,06 to 10
