Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"1,928,000","1,260.46","1,530",Jun-19,JALAN KHAMIS,Resale,Land,117.1,"16,465",-,Terrace House,1,Freehold,20,Rest of Central Region,-
KEW VALE,"2,400,000","2,766.35",868,Jun-19,LIMAU GARDEN,Resale,Land,257,"9,339",-,Semi-Detached House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","4,013.9","1,340",Jun-19,ELLIOT WALK,Resale,Land,372.9,"14,427",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SPRINGLEAF GARDEN,"6,318,000","4,900.85","1,289",Jun-19,SPRINGLEAF HEIGHT,Resale,Land,455.3,"13,877",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,725,000","3,050.52","1,549",Jun-19,JALAN JAMBU BATU,Resale,Land,283.4,"16,673",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
TAI HWAN GARDEN,"3,000,000","2,855.69","1,051",Jun-19,TAI HWAN LANE,Resale,Land,265.3,"11,308",-,Terrace House,1,Freehold,19,Outside Central Region,-
CHUAN SEVEN,"1,830,000","1,668.42","1,097",Jun-19,CHUAN DRIVE,Resale,Land,155,"11,806",-,Terrace House,1,99 yrs lease commencing from 1997,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,280,000","1,878.32","1,214",Jun-19,JALAN HOCK CHYE,Resale,Land,174.5,"13,066",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,950,000","2,182.94","1,351",Jun-19,CLOVER WAY,Resale,Land,202.8,"14,546",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"17,000,000","10,163.37","1,673",Jun-19,ORIOLE CRESCENT,Resale,Land,944.2,"18,005",-,Detached House,1,Freehold,11,Core Central Region,-
MARYLAND ESTATE,"25,000,000","19,169.61","1,304",Jun-19,MARYLAND DRIVE,Resale,Land,"1,780.9","14,038",-,Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
MERA TERRACE,"2,500,000","1,614.6","1,548",Jun-19,SEAGULL WALK,Resale,Land,150,"16,667",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,728,000",884.8,"1,953",Jun-19,JALAN CHEGAR,Resale,Land,82.2,"21,022",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SERANGOON GARDEN ESTATE,"3,550,000","1,839.57","1,930",Jun-19,CARISBROOKE GROVE,Resale,Land,170.9,"20,772",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,318,000","2,849.23",814,Jun-19,WAK HASSAN DRIVE,Resale,Land,264.7,"8,757",-,Semi-Detached House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"2,700,000","3,667.29",736,May-19,JALAN MALU-MALU,Resale,Land,340.7,"7,925",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,050,000","3,264.72","1,241",May-19,JALAN TUA KONG,Resale,Land,303.3,"13,353",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,100,000","4,799.67","1,063",May-19,RIPLEY CRESCENT,Resale,Land,445.9,"11,438",-,Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,350,000","1,720.09","1,948",May-19,TEMBELING ROAD,Resale,Land,159.8,"20,964",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CHEOW KENG GARDEN,"2,700,000","1,804.05","1,497",May-19,CHEOW KENG ROAD,Resale,Land,167.6,"16,110",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"800,000","3,270.1",245,May-19,YIO CHU KANG ROAD,Resale,Land,303.8,"2,633",-,Terrace House,1,99 yrs lease commencing from 1954,19,Outside Central Region,-
FUYONG ESTATE,"1,650,000","5,021.41",329,May-19,JALAN UJI,Resale,Land,466.5,"3,537",-,Detached House,1,99 yrs lease commencing from 1947,23,Outside Central Region,-
FRANKEL ESTATE,"2,680,000","1,670.57","1,604",May-19,DUNBAR WALK,Resale,Land,155.2,"17,268",-,Terrace House,1,Freehold,15,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,100,000","1,946.13","1,593",May-19,JALAN CHENGAM,Resale,Land,180.8,"17,146",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,450,000","3,083.89",794,May-19,JALAN LYE KWEE,Resale,Land,286.5,"8,551",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
SELETAR HILLS ESTATE,"2,200,000","2,402.52",916,May-19,JALAN LAKUM,Resale,Land,223.2,"9,857",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,500,000","9,091.27","1,155",May-19,JALAN KAMPONG CHANTEK,Resale,Land,844.6,"12,432",-,Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,600,000","1,701.79","1,528",May-19,KEE SUN AVENUE,Resale,Land,158.1,"16,445",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"2,600,000","1,740.54","1,494",May-19,JALAN BINTANG TIGA,Resale,Land,161.7,"16,079",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,380,000","3,264.72","1,035",May-19,JOO CHIAT PLACE,Resale,Land,303.3,"11,144",-,Terrace House,1,Freehold,15,Outside Central Region,-
SELETAR HILLS ESTATE,"3,500,000","3,589.79",975,May-19,JALAN KELULUT,Resale,Land,333.5,"10,495",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,548,000","1,875.09","1,359",May-19,ENG KONG CRESCENT,Resale,Land,174.2,"14,627",-,Terrace House,1,Freehold,21,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"4,800,000","3,319.62","1,446",May-19,JALAN LEBAN,Resale,Land,308.4,"15,564",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
HENRY PARK,"6,750,000","6,029.99","1,119",May-19,MOUNT SINAI ROAD,Resale,Land,560.2,"12,049",-,Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
CHELSEA VILLAGE,"3,900,000","4,133.38",944,May-19,JAMBOL PLACE,Resale,Land,384,"10,156",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"13,285,000","8,691.93","1,528",May-19,JALAN SENANDONG,Resale,Land,807.5,"16,452",-,Detached House,1,Freehold,11,Core Central Region,-
KEW VALE,"1,930,000","1,764.22","1,094",May-19,KEW AVENUE,Resale,Land,163.9,"11,775",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
PARRY PARK,"3,200,000","1,684.57","1,900",May-19,PARRY VIEW,Resale,Land,156.5,"20,447",-,Terrace House,1,999 yrs lease commencing from 1877,19,Outside Central Region,-
GOLDEN HILL ESTATE,"2,368,800","1,950.44","1,214",May-19,LI HWAN DRIVE,Resale,Land,181.2,"13,073",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,400,000","3,739.41",909,May-19,JALAN ANGGEREK,Resale,Land,347.4,"9,787",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
SELETAR HILLS ESTATE,"3,788,888","3,149.55","1,203",May-19,JALAN REDOP,Resale,Land,292.6,"12,949",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","3,749.1","1,027",May-19,JALAN ANGGEREK,Resale,Land,348.3,"11,054",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"11,550,000","5,252.83","2,199",May-19,WILKINSON ROAD,Resale,Land,488,"23,668",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"18,800,000","16,270.86","1,155",May-19,THIRD AVENUE,Resale,Land,"1,511.6","12,437",-,Detached House,1,Freehold,10,Core Central Region,-
WESTVILLE,"1,280,000","1,631.82",784,May-19,WESTWOOD ROAD,Resale,Land,151.6,"8,443",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
FRANKEL ESTATE,"3,200,000","2,537.07","1,261",May-19,BOWMONT GARDENS,Resale,Land,235.7,"13,577",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
RAYA GARDEN,"2,100,000","1,683.49","1,247",May-19,JALAN KELICHAP,Resale,Land,156.4,"13,427",-,Terrace House,1,Freehold,19,Outside Central Region,-
CHANGI GROVE,"5,450,000","6,601.56",826,May-19,LENGKOK MARIAM,Resale,Land,613.3,"8,886",-,Detached House,1,Freehold,17,Outside Central Region,-
EAST COAST HILL,"3,780,000","3,253.96","1,162",May-19,SENNETT LANE,Resale,Land,302.3,"12,504",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,900,000","5,597.28",697,May-19,SOUTH BUONA VISTA ROAD,Resale,Land,520,"7,500",-,Detached House,1,Freehold,05,Rest of Central Region,-
TUAN SING PARK,"5,400,000","3,804","1,420",May-19,YIO CHU KANG ROAD,Resale,Land,353.4,"15,280",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,000,000","4,202.27",952,May-19,SERANGOON GARDEN WAY,Resale,Land,390.4,"10,246",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
THE RIVERINA,"1,680,000","1,618.91","1,038",May-19,RIVERINA WALK,Resale,Land,150.4,"11,170",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,750,000","5,106.44",734,May-19,JALAN SHAER,Resale,Land,474.4,"7,905",-,Detached House,1,Freehold,27,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"5,800,000","5,865.3",989,May-19,MELROSE DRIVE,Resale,Land,544.9,"10,644",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"25,680,000","22,016.69","1,166",May-19,RIDOUT ROAD,Resale,Land,"2,045.4","12,555",-,Detached House,1,Freehold,10,Core Central Region,-
ST NICHOLAS VIEW,"1,815,000","1,619.98","1,120",May-19,ST. NICHOLAS VIEW,Resale,Land,150.5,"12,060",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
OPERA ESTATE,"3,018,000","1,599.53","1,887",May-19,NORMA TERRACE,Resale,Land,148.6,"20,310",-,Terrace House,1,Freehold,15,Outside Central Region,-
WATTEN ESTATE,"4,290,000","1,764.22","2,432",May-19,WATTEN CLOSE,Resale,Land,163.9,"26,174",-,Terrace House,1,Freehold,11,Core Central Region,-
MACPHERSON GARDEN ESTATE,"1,980,000",883.72,"2,241",May-19,JALAN SETIA,Resale,Land,82.1,"24,117",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"14,500,000","9,884.58","1,467",May-19,OCEAN DRIVE,Resale,Land,918.3,"15,790",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
PRESIDENT GARDENS,"2,810,000","2,290.58","1,227",May-19,LENTOR GREEN,Resale,Land,212.8,"13,205",-,Terrace House,1,Freehold,26,Outside Central Region,-
MUN WAH GARDEN,"3,720,000","3,653.3","1,018",May-19,TUNG PO AVENUE,Resale,Land,339.4,"10,961",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","4,495.05","1,023",May-19,LENGKONG TIGA,Resale,Land,417.6,"11,015",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,080,000","1,652.27","1,259",May-19,JALAN RIANG,Resale,Land,153.5,"13,550",-,Terrace House,1,Freehold,13,Outside Central Region,-
SEA BREEZE TERRACE,"2,820,000","1,861.1","1,515",May-19,SEA BREEZE AVENUE,Resale,Land,172.9,"16,310",-,Terrace House,1,Freehold,16,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"2,230,000","1,993.49","1,119",May-19,JALAN MENARONG,Resale,Land,185.2,"12,041",-,Terrace House,1,Freehold,20,Outside Central Region,-
WESTVILLE,"1,305,000","1,617.83",807,May-19,WESTWOOD TERRACE,Resale,Land,150.3,"8,683",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
MCMAHON PARK,"5,001,122","3,997.75","1,251",May-19,JALAN JELITA,Resale,Land,371.4,"13,466",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,600,000","1,664.11","1,562",May-19,LORONG 24A GEYLANG,Resale,Land,154.6,"16,818",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,950,000","1,626.44","1,814",May-19,HIGHLAND ROAD,Resale,Land,151.1,"19,523",-,Terrace House,1,Freehold,19,Outside Central Region,-
VILLA VERDE,"1,360,000","1,614.6",842,May-19,VERDE CRESCENT,Resale,Land,150,"9,067",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,700,000","3,035.45","1,548",May-19,JALAN JAMBU BATU,Resale,Land,282,"16,667",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,480,000","3,299.17","1,661",May-19,GREENLEAF PLACE,Resale,Land,306.5,"17,879",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,350,000","1,867.55","1,258",May-19,EDEN GROVE,Resale,Land,173.5,"13,545",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,528,000","2,485.41","1,419",May-19,LORONG MELAYU,Resale,Land,230.9,"15,279",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
WOODLANDS PARK,"2,700,000","3,263.64",827,May-19,JALAN KASAU,Resale,Land,303.2,"8,905",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
CAMELIA PARK,"3,450,000","4,571.47",755,May-19,TAMARIND ROAD,Resale,Land,424.7,"8,123",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","5,504.71","1,054",May-19,HARVEY AVENUE,Resale,Land,511.4,"11,341",-,Detached House,1,Freehold,16,Outside Central Region,-
SERENE PARK,"4,200,000","3,841.67","1,093",May-19,TAMARIND ROAD,Resale,Land,356.9,"11,768",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,200,000","5,385.23","1,337",May-19,LYNDHURST ROAD,Resale,Land,500.3,"14,391",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","4,054.8","1,048",May-19,BEDOK WALK,Resale,Land,376.7,"11,282",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
WESTLAKE GARDENS,"4,380,000","3,217.36","1,361",May-19,WESTLAKE AVENUE,Resale,Land,298.9,"14,654",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
GOLDENHILL VILLAS,"3,650,000","2,771.73","1,317",May-19,GOLDEN DRIVE,Resale,Land,257.5,"14,175",-,Terrace House,1,Freehold,19,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,025,000","1,500.5","2,016",May-19,CASUARINA ROAD,Resale,Land,139.4,"21,700",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,500,000","3,135.55","2,392",May-19,JALAN KELAWAR,Resale,Land,291.3,"25,747",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KEW VALE,"1,788,888","1,679.18","1,065",May-19,KEW DRIVE,Resale,Land,156,"11,467",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
EASTWOOD VILLE,"2,218,000","2,558.6",867,May-19,EASTWOOD TERRACE,Resale,Land,237.7,"9,331",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
JALAN KAYU ESTATE,"2,400,000","1,457.45","1,647",May-19,JALAN TARI ZAPIN,Resale,Land,135.4,"17,725",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,550,000","3,230.28","1,409",May-19,JALAN SEAVIEW,Resale,Land,300.1,"15,162",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LILAC PARK,"2,820,000","2,320.72","1,215",May-19,LILAC DRIVE,Resale,Land,215.6,"13,080",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,305,000","2,319.64",994,May-19,TEOW HOCK AVENUE,Resale,Land,215.5,"10,696",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,300,000","4,003.13","1,324",May-19,PORTCHESTER AVENUE,Resale,Land,371.9,"14,251",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
TAI KENG GARDENS,"2,100,000","1,870.78","1,123",May-19,TAI KENG GARDENS,Resale,Land,173.8,"12,083",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,350,000","4,334.66","1,234",May-19,GARDENIA ROAD,Resale,Land,402.7,"13,285",-,Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"1,900,000","1,529.56","1,242",May-19,PASIR PANJANG ROAD,Resale,Land,142.1,"13,371",-,Terrace House,1,Freehold,05,Rest of Central Region,-
PRINCETON VALE,"1,870,000","1,729.77","1,081",May-19,POH HUAT TERRACE,Resale,Land,160.7,"11,637",-,Terrace House,1,99 yrs lease commencing from 1996,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,310,000","3,200.14","1,347",May-19,THAM SOONG AVENUE,Resale,Land,297.3,"14,497",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
GREENRIDGE,"3,080,000","2,050.54","1,502",May-19,GREENRIDGE CRESCENT,Resale,Land,190.5,"16,168",-,Terrace House,1,Freehold,21,Rest of Central Region,-
SELETAR HILLS ESTATE,"4,750,000","4,562.86","1,041",May-19,NIM GREEN,Resale,Land,423.9,"11,205",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,180,000","3,221.67",987,May-19,JALAN ARIF,Resale,Land,299.3,"10,625",-,Terrace House,1,999 yrs lease commencing from 1875,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,460,000","2,800.79","1,592",May-19,BLOXHOME DRIVE,Resale,Land,260.2,"17,141",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"3,360,000","2,799.72","1,200",May-19,BROCKHAMPTON DRIVE,Resale,Land,260.1,"12,918",-,Terrace House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,400,000","6,605.87","1,423",May-19,GREENVIEW CRESCENT,Resale,Land,613.7,"15,317",-,Detached House,1,Freehold,11,Core Central Region,-
CHUAN GREEN,"1,950,000","1,735.16","1,124",May-19,CHUAN LINK,Resale,Land,161.2,"12,097",-,Terrace House,1,99 yrs lease commencing from 2001,19,Outside Central Region,-
GREENBANK PARK,"4,200,000","4,048.34","1,037",May-19,GREENBANK PARK,Resale,Land,376.1,"11,167",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
DUNEARN ESTATE,"9,690,000","9,001.93","1,076",May-19,MERRYN ROAD,Resale,Land,836.3,"11,587",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,100,000","1,770.68","1,186",May-19,THONG SOON ROAD,Resale,Land,164.5,"12,766",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,970,000","2,700.69","1,470",May-19,CHAPEL ROAD,Resale,Land,250.9,"15,823",-,Terrace House,1,Freehold,15,Rest of Central Region,-
HENRY PARK,"4,780,000","2,597.35","1,840",May-19,GROVE AVENUE,Resale,Land,241.3,"19,809",-,Terrace House,1,Freehold,10,Core Central Region,-
SELETAR HILLS ESTATE,"2,600,000","2,152.8","1,208",May-19,JALAN KECHUBONG,Resale,Land,200,"13,000",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","2,500.48","1,540",May-19,JALAN WARINGIN,Resale,Land,232.3,"16,573",-,Terrace House,1,Freehold,14,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,000,000","1,974.12","1,520",May-19,JALAN CHEMPEDAK,Resale,Land,183.4,"16,358",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,388,000","6,276.49","1,655",May-19,CRANBORNE ROAD,Resale,Land,583.1,"17,815",-,Detached House,1,Freehold,15,Rest of Central Region,-
VILLA VERDE,"1,600,000","2,152.8",743,May-19,VERDE GROVE,Resale,Land,200,"8,000",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
SERANGOON GARDEN ESTATE,"2,800,000","2,570.44","1,089",May-19,LICHFIELD ROAD,Resale,Land,238.8,"11,725",-,Semi-Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,980,000","1,628.59","1,216",May-19,JALAN MANIS,Resale,Land,151.3,"13,087",-,Terrace House,1,Freehold,12,Rest of Central Region,-
PAVILION PARK,"3,160,000","2,314.26","1,365",May-19,PAVILION PLACE,Resale,Land,215,"14,698",-,Terrace House,1,Freehold,23,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,350,000","2,799.72","1,554",May-19,BROCKHAMPTON DRIVE,Resale,Land,260.1,"16,724",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
SELETAR HILLS ESTATE,"2,530,000","1,982.73","1,276",May-19,KASAI ROAD,Resale,Land,184.2,"13,735",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,000","2,948.26","1,492",May-19,TOH YI ROAD,Resale,Land,273.9,"16,064",-,Terrace House,1,Freehold,21,Rest of Central Region,-
TEACHER'S HOUSING ESTATE,"3,000,000","2,457.42","1,221",May-19,TU FU AVENUE,Resale,Land,228.3,"13,141",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,900,000","3,852.44","1,531",May-19,JALAN ASUHAN,Resale,Land,357.9,"16,485",-,Terrace House,1,Freehold,11,Core Central Region,-
TAI HWAN GARDEN,"3,000,000","2,078.53","1,443",May-19,TAI HWAN TERRACE,Resale,Land,193.1,"15,536",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,000,000","1,840.64","1,087",May-19,STARLIGHT ROAD,Resale,Land,171,"11,696",-,Terrace House,1,Freehold,08,Rest of Central Region,-
LUCKY HILL,"2,400,000","1,948.28","1,232",May-19,JALAN LIMAU NIPIS,Resale,Land,181,"13,260",-,Terrace House,1,999 yrs lease commencing from 1878,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000","2,483.25","1,409",May-19,LORONG N TELOK KURAU,Resale,Land,230.7,"15,171",-,Terrace House,1,Freehold,15,Outside Central Region,-
TAI HWAN GARDEN,"2,540,000","1,841.72","1,379",May-19,TAI HWAN PLACE,Resale,Land,171.1,"14,845",-,Terrace House,1,Freehold,19,Outside Central Region,-
ISLAND PARK,"2,880,000","2,637.18","1,092",May-19,JALAN TAMBUR,Resale,Land,245,"11,755",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
SPRINGLEAF GARDEN,"3,480,000","3,553.2",979,May-19,SPRINGLEAF DRIVE,Resale,Land,330.1,"10,542",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
PAVILION PARK,"2,890,000","1,867.55","1,547",May-19,PAVILION CIRCLE,Resale,Land,173.5,"16,657",-,Terrace House,1,Freehold,23,Outside Central Region,-
WELLINGTON PARK,"2,670,000","1,854.64","1,440",May-19,ELLINGTON SQUARE,Resale,Land,172.3,"15,496",-,Terrace House,1,Freehold,20,Outside Central Region,-
