Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RIVERBANK @ FERNVALE,"588,000",495.14,"1,188",Jun-19,FERNVALE CLOSE,Resale,Strata,46,"12,783",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
NINE RESIDENCES,"1,320,000","1,367.03",966,Jun-19,YISHUN AVENUE 9,Resale,Strata,127,"10,394",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
CARISSA PARK CONDOMINIUM,"850,000",947.23,897,Jun-19,FLORA DRIVE,Resale,Strata,88,"9,659",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
SIMON PLAZA,"1,420,000","1,689.95",840,Jun-19,KOVAN ROAD,Resale,Strata,157,"9,045",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
COCO PALMS,"840,000",753.48,"1,115",Jun-19,PASIR RIS GROVE,Resale,Strata,70,"12,000",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
ROSEWOOD,"865,000","1,173.28",737,Jun-19,ROSEWOOD DRIVE,Resale,Strata,109,"7,936",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,06 to 10
KENSINGTON PARK CONDOMINIUM,"1,645,380","1,485.43","1,108",Jun-19,KENSINGTON PARK DRIVE,Resale,Strata,138,"11,923",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
THE CENTRIS,"1,430,000","1,388.56","1,030",Jun-19,JURONG WEST CENTRAL 3,Resale,Strata,129,"11,085",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
THE HILLFORD,"595,000",505.91,"1,176",Jun-19,JALAN JURONG KECHIL,Resale,Strata,47,"12,660",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
KEW GREEN,"2,788,000","4,413.24",632,Jun-19,KEW CRESCENT,Resale,Strata,410,"6,800",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
CARISSA PARK CONDOMINIUM,"820,000",947.23,866,Jun-19,FLORA DRIVE,Resale,Strata,88,"9,318",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
CHANTILLY RISE,"685,000",635.08,"1,079",Jun-19,HILLVIEW AVENUE,Resale,Strata,59,"11,610",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
CHERRYHILL,"1,650,000","1,453.14","1,135",Jun-19,LORONG LEW LIAN,Resale,Strata,135,"12,222",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
FORESQUE RESIDENCES,"1,450,000","1,280.92","1,132",Jun-19,PETIR ROAD,Resale,Strata,119,"12,185",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
TOH YI COURT,"2,018,000","2,055.92",982,Jun-19,TOH YI DRIVE,Resale,Strata,191,"10,565",-,Condominium,1,Freehold,21,Rest of Central Region,-
JEWEL @ BUANGKOK,"946,000",721.19,"1,312",Jun-19,COMPASSVALE BOW,Resale,Strata,67,"14,119",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
RIVERVALE CREST,"1,065,000","1,388.56",767,Jun-19,RIVERVALE CRESCENT,Resale,Strata,129,"8,256",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
THE PANORAMA,"1,478,000","1,001.05","1,476",Jun-19,ANG MO KIO AVENUE 2,Resale,Strata,93,"15,892",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
AALTO,"2,900,000","1,550.02","1,871",Jun-19,MEYER ROAD,Resale,Strata,144,"20,139",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE BAYSHORE,"1,040,000","1,011.82","1,028",Jun-19,BAYSHORE ROAD,Resale,Strata,94,"11,064",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,21 to 25
HILLBROOKS,"1,310,000","1,227.1","1,068",Jun-19,HILLVIEW AVENUE,Resale,Strata,114,"11,491",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE CASCADIA,"2,510,000","1,496.2","1,678",Jun-19,BUKIT TIMAH ROAD,Resale,Strata,139,"18,058",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
BAYSHORE PARK,"1,220,000","1,291.68",945,Jun-19,BAYSHORE ROAD,Resale,Strata,120,"10,167",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
DAHLIA PARK CONDOMINIUM,"900,000","1,097.93",820,Jun-19,FLORA DRIVE,Resale,Strata,102,"8,824",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
REGIS MANSIONS,"1,288,800","1,205.57","1,069",Jun-19,JALAN RAJAWALI,Resale,Strata,112,"11,507",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
BISHAN 8,"1,468,000","1,184.04","1,240",Jun-19,BISHAN STREET 21,Resale,Strata,110,"13,345",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10
GUILIN VIEW,"719,888",861.12,836,Jun-19,BUKIT BATOK STREET 52,Resale,Strata,80,"8,999",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,11 to 15
COMPASS HEIGHTS,"1,000,000","1,291.68",774,Jun-19,SENGKANG SQUARE,Resale,Strata,120,"8,333",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
SELETAR SPRINGS CONDOMINIUM,"1,180,000","1,560.78",756,Jun-19,GERALD DRIVE,Resale,Strata,145,"8,138",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
D'HIRO@HILLSIDE,"1,418,888","1,302.44","1,089",Jun-19,HILLSIDE DRIVE,Resale,Strata,121,"11,726",-,Apartment,1,999 yrs lease commencing from 1876,19,Outside Central Region,01 to 05
HILLION RESIDENCES,"1,060,000",710.42,"1,492",Jun-19,JELEBU ROAD,Resale,Strata,66,"16,061",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,11 to 15
THE PROMENADE@PELIKAT,"980,000","1,022.58",958,Jun-19,JALAN PELIKAT,Resale,Strata,95,"10,316",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE PROMENADE@PELIKAT,"978,000","1,022.58",956,Jun-19,JALAN PELIKAT,Resale,Strata,95,"10,295",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,200,000","1,151.75","1,042",Jun-19,CANBERRA DRIVE,Resale,Strata,107,"11,215",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
PALM GARDENS,"860,000","1,216.33",707,Jun-19,HONG SAN WALK,Resale,Strata,113,"7,611",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
PARC VISTA,"1,030,000","1,248.62",825,Jun-19,CORPORATION ROAD,Resale,Strata,116,"8,879",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05
REGENT HEIGHTS,"805,000","1,022.58",787,Jun-19,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"8,474",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,21 to 25
CENTRO RESIDENCES,"1,088,000",807.3,"1,348",Jun-19,ANG MO KIO AVENUE 8,Resale,Strata,75,"14,507",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,06 to 10
THE GARDENS AT BISHAN,"988,000",882.65,"1,119",Jun-19,SIN MING WALK,Resale,Strata,82,"12,049",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
THE NAUTICAL,"1,550,000","1,829.88",847,Jun-19,JALAN SENDUDOK,Resale,Strata,170,"9,118",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
RIO VISTA,"1,030,000","1,248.62",825,Jun-19,UPPER SERANGOON VIEW,Resale,Strata,116,"8,879",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
HILLINGTON GREEN,"1,610,000","1,356.26","1,187",Jun-19,HILLVIEW AVENUE,Resale,Strata,126,"12,778",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
NEPTUNE COURT,"1,180,000","1,270.15",929,Jun-19,MARINE VISTA,Resale,Strata,118,"10,000",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,21 to 25
CASTLE GREEN,"830,000",947.23,876,Jun-19,YIO CHU KANG ROAD,Resale,Strata,88,"9,432",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
THE PROMENADE@PELIKAT,"610,000",516.67,"1,181",Jun-19,JALAN PELIKAT,Resale,Strata,48,"12,708",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
LAGUNA GREEN,"990,000","1,065.64",929,Jun-19,JALAN HAJIJAH,Resale,Strata,99,"10,000",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"690,000",462.85,"1,491",Jun-19,LORONG HOW SUN,Resale,Strata,43,"16,047",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
YISHUN EMERALD,"780,000","1,022.58",763,Jun-19,CANBERRA DRIVE,Resale,Strata,95,"8,211",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
CARISSA PARK CONDOMINIUM,"1,155,000","1,323.97",872,Jun-19,FLORA DRIVE,Resale,Strata,123,"9,390",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
PARBURY HILL CONDOMINIUM,"1,120,000",839.59,"1,334",Jun-19,PARBURY AVENUE,Resale,Strata,78,"14,359",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
RIVER ISLES,"1,080,000","1,140.98",947,Jun-19,EDGEDALE PLAINS,Resale,Strata,106,"10,189",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE TANAMERA,"1,250,000","1,323.97",944,Jun-19,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"10,163",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,11 to 15
MARINE BLUE,"1,675,000","1,270.15","1,319",Jun-19,MARINE PARADE ROAD,Resale,Strata,118,"14,195",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
PARC ROSEWOOD,"520,000",430.56,"1,208",Jun-19,ROSEWOOD DRIVE,Resale,Strata,40,"13,000",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
SILAHIS APARTMENTS,"1,350,000","1,442.38",936,Jun-19,LORONG K TELOK KURAU,Resale,Strata,134,"10,075",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SANDALWOOD,"1,620,000","1,173.28","1,381",Jun-19,TEMBELING ROAD,Resale,Strata,109,"14,862",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SEA ESTA,"980,000",979.52,"1,000",Jun-19,PASIR RIS LINK,Resale,Strata,91,"10,769",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
FRUITION,"638,000",613.55,"1,040",Jun-19,MANGIS ROAD,Resale,Strata,57,"11,193",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
FINLAND GARDENS,"1,720,000","1,323.97","1,299",Jun-19,EAST COAST AVENUE,Resale,Strata,123,"13,984",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
MANDARIN GARDENS,"1,871,000","2,034.4",920,Jun-19,SIGLAP ROAD,Resale,Strata,189,"9,899",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
OASIS @ ELIAS,"900,000","1,216.33",740,Jun-19,ELIAS ROAD,Resale,Strata,113,"7,965",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,16 to 20
THOMSON THREE,"736,000",495.14,"1,486",Jun-19,BRIGHT HILL DRIVE,Resale,Strata,46,"16,000",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,21 to 25
CASHEW HEIGHTS CONDOMINIUM,"1,818,000","1,646.89","1,104",Jun-19,CASHEW ROAD,Resale,Strata,153,"11,882",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10
WATERVIEW,"1,200,000","1,130.22","1,062",Jun-19,TAMPINES AVENUE 1,Resale,Strata,105,"11,429",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
PALM GARDENS,"850,000","1,205.57",705,Jun-19,HONG SAN WALK,Resale,Strata,112,"7,589",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,11 to 15
THE NAUTICAL,"1,130,000","1,237.86",913,Jun-19,JALAN SENDUDOK,Resale,Strata,115,"9,826",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
EVERGREEN PARK,"788,000","1,044.11",755,Jun-19,HOUGANG AVENUE 7,Resale,Strata,97,"8,124",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
THE HILLFORD,"590,000",505.91,"1,166",Jun-19,JALAN JURONG KECHIL,Resale,Strata,47,"12,553",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,06 to 10
NINE RESIDENCES,"1,320,000","1,356.26",973,Jun-19,YISHUN AVENUE 9,Resale,Strata,126,"10,476",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
THE VIEW @ MEYER,"3,200,000","1,797.59","1,780",Jun-19,MEYER ROAD,Resale,Strata,167,"19,162",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
D'ZIRE,"565,000",462.85,"1,221",Jun-19,ROBEY CRESCENT,Resale,Strata,43,"13,140",-,Apartment,1,999 yrs lease commencing from 1875,19,Outside Central Region,01 to 05
THE INFLORA,"510,000",473.62,"1,077",Jun-19,FLORA DRIVE,Resale,Strata,44,"11,591",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
COSTA RHU,"1,700,000","1,345.5","1,263",Jun-19,RHU CROSS,Resale,Strata,125,"13,600",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
D'NEST,"805,000",753.48,"1,068",Jun-19,PASIR RIS GROVE,Resale,Strata,70,"11,500",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
EASTWOOD REGENCY,"640,000",409.03,"1,565",Jun-19,EASTWOOD ROAD,Resale,Strata,38,"16,842",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
SEASONS PARK,"1,165,000","1,291.68",902,Jun-19,YIO CHU KANG ROAD,Resale,Strata,120,"9,708",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
SIGNATURE PARK,"1,375,000","1,054.87","1,303",Jun-19,TOH TUCK ROAD,Resale,Strata,98,"14,031",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
MAYSPRINGS,"780,000",914.94,853,Jun-19,PETIR ROAD,Resale,Strata,85,"9,176",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
THE ESTUARY,"890,000","1,097.93",811,Jun-19,YISHUN AVENUE 1,Resale,Strata,102,"8,725",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
FAR HORIZON GARDENS,"1,450,000","1,948.28",744,Jun-19,ANG MO KIO AVENUE 9,Resale,Strata,181,"8,011",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,128,000","1,248.62",903,Jun-19,FLORA DRIVE,Resale,Strata,116,"9,724",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE TANAMERA,"1,150,000","1,323.97",869,Jun-19,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"9,350",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,06 to 10
HILLSTA,"642,000",527.44,"1,217",Jun-19,PHOENIX ROAD,Resale,Strata,49,"13,102",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
LOYANG VALLEY,"1,270,000","1,862.17",682,Jun-19,LOYANG AVENUE,Resale,Strata,173,"7,341",-,Condominium,1,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"700,000",462.85,"1,512",Jun-19,LORONG HOW SUN,Resale,Strata,43,"16,279",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
EUPHONY GARDENS,"810,000","1,280.92",632,Jun-19,JALAN MATA AYER,Resale,Strata,119,"6,807",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"650,000",645.84,"1,006",Jun-19,FLORA DRIVE,Resale,Strata,60,"10,833",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
HILLVIEW REGENCY,"768,000",904.18,849,Jun-19,BUKIT BATOK EAST AVENUE 2,Resale,Strata,84,"9,143",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,01 to 05
THE MAKENA,"1,980,000","1,291.68","1,533",Jun-19,MEYER ROAD,Resale,Strata,120,"16,500",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
D'NEST,"758,000",775.01,978,Jun-19,PASIR RIS GROVE,Resale,Strata,72,"10,528",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE LUXURIE,"1,328,800","1,689.95",786,Jun-19,COMPASSVALE ROAD,Resale,Strata,157,"8,464",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,150,000",979.52,"1,174",Jun-19,JOO CHIAT PLACE,Resale,Strata,91,"12,637",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TROPICAL SPRING,"1,200,000","1,334.74",899,Jun-19,SIMEI STREET 4,Resale,Strata,124,"9,677",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
D'ECOSIA,"930,000",678.13,"1,371",Jun-19,STILL ROAD SOUTH,Resale,Strata,63,"14,762",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
COCO PALMS,"950,000",753.48,"1,261",Jun-19,PASIR RIS GROVE,Resale,Strata,70,"13,571",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
SUNGLADE,"1,440,000","1,237.86","1,163",Jun-19,SERANGOON AVENUE 2,Resale,Strata,115,"12,522",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,010,000","1,356.26",745,Jun-19,CANBERRA DRIVE,Resale,Strata,126,"8,016",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
CLOVER BY THE PARK,"1,680,000","1,248.62","1,345",Jun-19,BISHAN STREET 25,Resale,Strata,116,"14,483",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,11 to 15
THE AMERY,"2,721,000","2,314.26","1,176",Jun-19,LORONG K TELOK KURAU,Resale,Strata,215,"12,656",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE SEA VIEW,"3,800,000","2,723.29","1,395",Jun-19,AMBER ROAD,Resale,Strata,253,"15,020",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
CASPIAN,"1,580,000","1,485.43","1,064",Jun-19,LAKESIDE DRIVE,Resale,Strata,138,"11,449",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
VIBES @ EAST COAST,"998,000",807.3,"1,236",Jun-19,TELOK KURAU ROAD,Resale,Strata,75,"13,307",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE MINTON,"720,000",624.31,"1,153",Jun-19,HOUGANG STREET 11,Resale,Strata,58,"12,414",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
WOODHAVEN,"890,000",850.36,"1,047",Jun-19,WOODGROVE AVENUE,Resale,Strata,79,"11,266",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HUME PARK II,"1,470,000","1,356.26","1,084",Jun-19,HUME AVENUE,Resale,Strata,126,"11,667",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE BEVERLY,"3,000,000","3,476.77",863,Jun-19,TOH TUCK ROAD,Resale,Strata,323,"9,288",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
HILLVIEW RESIDENCE,"1,338,888","1,259.39","1,063",Jun-19,HILLVIEW AVENUE,Resale,Strata,117,"11,443",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,160,000","1,420.85",816,Jun-19,JOO CHIAT ROAD,Resale,Strata,132,"8,788",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CASA CAMBIO,"1,085,000",796.54,"1,362",Jun-19,LIM TUA TOW ROAD,Resale,Strata,74,"14,662",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE MAKENA,"1,750,000","1,151.75","1,519",Jun-19,MEYER ROAD,Resale,Strata,107,"16,355",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE MAKENA,"3,000,000","1,743.77","1,720",Jun-19,MEYER ROAD,Resale,Strata,162,"18,519",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
MELVILLE PARK,"800,000","1,162.51",688,Jun-19,SIMEI STREET 1,Resale,Strata,108,"7,407",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
KATONG GARDENS,"2,400,000","1,948.28","1,232",Jun-19,TEMBELING ROAD,Resale,Strata,181,"13,260",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE CAPE,"1,400,000",850.36,"1,646",Jun-19,AMBER ROAD,Resale,Strata,79,"17,722",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
MANDARIN GARDENS,"738,000",731.95,"1,008",Jun-19,SIGLAP ROAD,Resale,Strata,68,"10,853",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
SIGNATURE PARK,"1,825,000","1,399.32","1,304",Jun-19,TOH TUCK ROAD,Resale,Strata,130,"14,038",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
HIGHGATE,"1,720,000","1,485.43","1,158",Jun-19,TOH TUCK ROAD,Resale,Strata,138,"12,464",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE RAINTREE,"1,565,000","1,334.74","1,173",Jun-19,BUKIT DRIVE,Resale,Strata,124,"12,621",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,06 to 10
MAPLE WOODS,"2,070,000","1,399.32","1,479",Jun-19,BUKIT TIMAH ROAD,Resale,Strata,130,"15,923",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
COUNTRY GRANDEUR,"1,850,000","1,442.38","1,283",Jun-19,LORONG PUNTONG,Resale,Strata,134,"13,806",-,Condominium,1,Freehold,20,Rest of Central Region,06 to 10
THE MAYFAIR,"1,060,000","1,184.04",895,Jun-19,JURONG EAST STREET 32,Resale,Strata,110,"9,636",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,088,000","1,205.57",902,Jun-19,BEDOK RESERVOIR VIEW,Resale,Strata,112,"9,714",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
A TREASURE TROVE,"1,518,000","1,334.74","1,137",Jun-19,PUNGGOL WALK,Resale,Strata,124,"12,242",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE CASCADIA,"1,790,000","1,162.51","1,540",Jun-19,BUKIT TIMAH ROAD,Resale,Strata,108,"16,574",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
