LATITUDE,LONGITUDE,address,town,flat_type,floor_area_sqm,remaining_lease,bus_within_0.5,cbd_distance,hawker_distance,mall_within_2.0,mrtlrt_distance,park_distance,school_within_2.0,supermarket_within_0.5,resale_price,region
1.39056,103.90084,232 COMPASSVALE WALK,SENGKANG,4 ROOM,101.0,81,25.0,12.980661,1.302641,7.0,0.434915,0.345422,28.0,1.0,434263.752,North East
1.39056,103.90084,232 COMPASSVALE WALK,SENGKANG,5 ROOM,123.0,81,25.0,12.980661,1.302641,7.0,0.434915,0.345422,28.0,1.0,525887.44,North East
1.39059,103.89162,321C ANCHORVALE DR,SENGKANG,4 ROOM,90.0,84,21.0,12.586966,0.781513,6.0,0.435395,1.283356,28.0,2.0,433006.6755,North East
1.39059,103.89162,321C ANCHORVALE DR,SENGKANG,5 ROOM,110.0,84,21.0,12.586966,0.781513,6.0,0.435395,1.283356,28.0,2.0,522025.95,North East
1.39059,103.90221,127 RIVERVALE ST,SENGKANG,4 ROOM,100.0,81,21.0,13.049504,1.419593,6.0,0.423047,0.206059,28.0,1.0,421545.836,North East
1.39059,103.90221,127 RIVERVALE ST,SENGKANG,5 ROOM,120.0,79,21.0,13.049504,1.419593,6.0,0.423047,0.206059,28.0,1.0,467545.68000000005,North East
1.3906,103.89015,319A ANCHORVALE DR,SENGKANG,4 ROOM,89.0,79,23.0,12.531525,0.72248,6.0,0.426789,1.184367,26.0,1.0,500732.64,North East
1.3906,103.89015,319A ANCHORVALE DR,SENGKANG,5 ROOM,110.0,84,23.0,12.531525,0.72248,6.0,0.426789,1.184367,26.0,1.0,525887.44,North East
1.39061,103.87996,416A FERNVALE LINK,SENGKANG,4 ROOM,93.0,95,5.0,12.193954,0.34082,5.0,0.165173,0.618517,13.0,2.0,510543.495,North East
1.39061,103.87996,416A FERNVALE LINK,SENGKANG,5 ROOM,113.0,95,5.0,12.193954,0.34082,5.0,0.165173,0.618517,13.0,2.0,658765.7999999999,North East
1.39067,103.90025,234 COMPASSVALE WALK,SENGKANG,4 ROOM,100.0,80,22.0,12.964414,1.265221,7.0,0.423014,0.40388,28.0,1.0,439177.2,North East
1.39067,103.90025,234 COMPASSVALE WALK,SENGKANG,5 ROOM,121.0,79,22.0,12.964414,1.265221,7.0,0.423014,0.40388,28.0,1.0,545469.9600000001,North East
1.3907,103.90721,155 RIVERVALE CRES,SENGKANG,4 ROOM,91.0,87,14.0,13.308213,1.886629,6.0,0.175183,0.398106,26.0,1.0,405529.696,North East
1.3907,103.90721,155 RIVERVALE CRES,SENGKANG,5 ROOM,110.0,86,14.0,13.308213,1.886629,6.0,0.175183,0.398106,26.0,1.0,482163.47875000007,North East
1.39075,103.89795,240 COMPASSVALE WALK,SENGKANG,4 ROOM,101.0,81,23.0,12.868513,1.111642,7.0,0.29387,0.653399,27.0,1.0,454052.3,North East
1.39075,103.89795,240 COMPASSVALE WALK,SENGKANG,5 ROOM,116.0,81,23.0,12.868513,1.111642,7.0,0.29387,0.653399,27.0,1.0,542152.0,North East
1.39076,103.9052,148 RIVERVALE CRES,SENGKANG,4 ROOM,100.0,80,17.0,13.212203,1.698314,6.0,0.117672,0.186999,28.0,1.0,382166.1415,North East
1.39076,103.9052,148 RIVERVALE CRES,SENGKANG,5 ROOM,116.0,81,17.0,13.212203,1.698314,6.0,0.117672,0.186999,28.0,1.0,521522.92499999993,North East
1.39079,103.89342,216A COMPASSVALE DR,SENGKANG,4 ROOM,92.0,96,27.0,12.67952,0.871399,7.0,0.237248,1.15423,28.0,2.0,676044.741192,North East
1.39079,103.89342,216A COMPASSVALE DR,SENGKANG,5 ROOM,112.0,95,27.0,12.67952,0.871399,7.0,0.237248,1.15423,28.0,2.0,829005.825,North East
1.39081,103.8855,309D ANCHORVALE RD,SENGKANG,4 ROOM,93.0,84,14.0,12.387439,0.752592,6.0,0.170044,0.971284,23.0,0.0,439143.12,North East
1.39081,103.8855,309D ANCHORVALE RD,SENGKANG,5 ROOM,111.0,84,14.0,12.387439,0.752592,6.0,0.170044,0.971284,23.0,0.0,446733.248,North East
1.39089,103.89063,319C ANCHORVALE DR,SENGKANG,4 ROOM,90.0,84,21.0,12.580362,0.707655,6.0,0.458515,1.189209,27.0,1.0,434431.3125,North East
1.39089,103.89063,319C ANCHORVALE DR,SENGKANG,5 ROOM,110.0,84,21.0,12.580362,0.707655,6.0,0.458515,1.189209,27.0,1.0,542816.8925,North East
1.3909,103.88468,310B ANCHORVALE RD,SENGKANG,5 ROOM,111.0,85,12.0,12.370229,0.788067,5.0,0.222413,0.952067,23.0,0.0,455407.68,North East
1.3909,103.88468,310B ANCHORVALE RD,SENGKANG,EXECUTIVE,128.0,85,12.0,12.370229,0.788067,5.0,0.222413,0.952067,23.0,0.0,614848.08,North East
1.3909,103.89954,235 COMPASSVALE WALK,SENGKANG,4 ROOM,100.0,81,22.0,12.95516,1.231311,6.0,0.411635,0.476113,28.0,0.0,495516.6750000001,North East
1.3909,103.89954,235 COMPASSVALE WALK,SENGKANG,5 ROOM,120.5,81,22.0,12.95516,1.231311,6.0,0.411635,0.476113,28.0,0.0,550915.075,North East
1.39091,103.88502,310A ANCHORVALE RD,SENGKANG,5 ROOM,111.0,85,12.0,12.381614,0.768202,6.0,0.200784,0.954735,23.0,0.0,467075.85,North East
1.39091,103.88502,310A ANCHORVALE RD,SENGKANG,EXECUTIVE,128.0,85,12.0,12.381614,0.768202,6.0,0.200784,0.954735,23.0,0.0,596758.086,North East
1.39095,103.88101,418C FERNVALE LINK,SENGKANG,4 ROOM,94.0,95,7.0,12.260581,0.445792,5.0,0.158298,0.703194,14.0,1.0,606616.7295,North East
1.39095,103.89182,320D ANCHORVALE DR,SENGKANG,4 ROOM,90.0,83,22.0,12.632675,0.756029,6.0,0.405664,1.267106,28.0,2.0,460657.885,North East
1.39095,103.89182,320D ANCHORVALE DR,SENGKANG,5 ROOM,110.0,84,22.0,12.632675,0.756029,6.0,0.405664,1.267106,28.0,2.0,584432.1000000001,North East
1.39095,103.90861,183C RIVERVALE CRES,SENGKANG,4 ROOM,90.0,85,10.0,13.405635,1.952979,6.0,0.310478,0.545999,22.0,1.0,392404.41000000003,North East
1.39095,103.90861,183C RIVERVALE CRES,SENGKANG,5 ROOM,110.0,85,10.0,13.405635,1.952979,6.0,0.310478,0.545999,22.0,1.0,463649.466,North East
1.39096,103.88406,311A ANCHORVALE LANE,SENGKANG,4 ROOM,90.0,84,13.0,12.356275,0.782124,5.0,0.275605,0.92023,21.0,1.0,422878.56,North East
1.39096,103.88406,311A ANCHORVALE LANE,SENGKANG,5 ROOM,111.0,84,13.0,12.356275,0.782124,5.0,0.275605,0.92023,21.0,1.0,459641.0040000001,North East
1.39096,103.88915,314A ANCHORVALE LINK,SENGKANG,4 ROOM,92.0,85,23.0,12.532255,0.662028,6.0,0.399804,1.091006,26.0,1.0,390051.27497599996,North East
1.39096,103.88915,314A ANCHORVALE LINK,SENGKANG,5 ROOM,110.0,85,23.0,12.532255,0.662028,6.0,0.399804,1.091006,26.0,1.0,494550.9,North East
1.39101,103.87961,418A FERNVALE LINK,SENGKANG,2 ROOM,38.0,95,6.0,12.226116,0.290691,5.0,0.134786,0.646492,12.0,2.0,334284.937692,North East
1.39101,103.87961,418A FERNVALE LINK,SENGKANG,3 ROOM,68.0,95,6.0,12.226116,0.290691,5.0,0.134786,0.646492,12.0,2.0,453788.955,North East
1.39101,103.88019,418B FERNVALE LINK,SENGKANG,2 ROOM,47.0,95,7.0,12.243583,0.354487,5.0,0.119267,0.669421,14.0,2.0,354685.62,North East
1.39101,103.88019,418B FERNVALE LINK,SENGKANG,3 ROOM,68.0,95,7.0,12.243583,0.354487,5.0,0.119267,0.669421,14.0,2.0,479868.78,North East
1.39101,103.88019,418B FERNVALE LINK,SENGKANG,4 ROOM,94.0,95,7.0,12.243583,0.354487,5.0,0.119267,0.669421,14.0,2.0,614440.677,North East
1.39104,103.90691,154 RIVERVALE CRES,SENGKANG,4 ROOM,90.0,87,16.0,13.325892,1.876298,6.0,0.127538,0.357303,27.0,1.0,415749.071,North East
1.39105,103.88885,314B ANCHORVALE LINK,SENGKANG,4 ROOM,92.0,83,24.0,12.530245,0.649641,6.0,0.375001,1.066281,26.0,1.0,426244.830436,North East
1.39105,103.88885,314B ANCHORVALE LINK,SENGKANG,5 ROOM,110.0,84,24.0,12.530245,0.649641,6.0,0.375001,1.066281,26.0,1.0,516033.21,North East
1.3911,103.87517,441A FERNVALE RD,SENGKANG,3 ROOM,69.0,94,14.0,12.120306,0.217723,4.0,0.155283,0.639037,12.0,2.0,370831.968,North East
1.3911,103.87517,441A FERNVALE RD,SENGKANG,4 ROOM,93.0,94,14.0,12.120306,0.217723,4.0,0.155283,0.639037,12.0,2.0,460829.2,North East
1.3911,103.88576,309C ANCHORVALE RD,SENGKANG,4 ROOM,93.0,84,16.0,12.426636,0.711176,6.0,0.195536,0.94473,23.0,0.0,399515.60199999996,North East
1.3911,103.88576,309C ANCHORVALE RD,SENGKANG,5 ROOM,111.0,84,16.0,12.426636,0.711176,6.0,0.195536,0.94473,23.0,0.0,467545.68,North East
1.39111,103.90743,156 RIVERVALE CRES,SENGKANG,4 ROOM,90.0,87,14.0,13.359699,1.911172,6.0,0.178383,0.413017,25.0,1.0,420079.77749999997,North East
1.39118,103.87395,443B FERNVALE RD,SENGKANG,2 ROOM,47.0,93,18.0,12.101228,0.349463,3.0,0.272966,0.620073,11.0,2.0,317305.527,North East
1.39118,103.87395,443B FERNVALE RD,SENGKANG,3 ROOM,67.0,94,18.0,12.101228,0.349463,3.0,0.272966,0.620073,11.0,2.0,360614.41550000006,North East
1.39118,103.87395,443B FERNVALE RD,SENGKANG,4 ROOM,94.0,94,18.0,12.101228,0.349463,3.0,0.272966,0.620073,11.0,2.0,476739.18299999996,North East
1.39118,103.87432,443A FERNVALE RD,SENGKANG,4 ROOM,94.0,94,18.0,12.109461,0.308124,4.0,0.23369,0.625351,11.0,2.0,487936.8,North East
1.39121,103.87469,441B FERNVALE RD,SENGKANG,2 ROOM,50.0,94,18.0,12.121195,0.267225,4.0,0.19474,0.636675,12.0,2.0,311697.12,North East
1.39121,103.87469,441B FERNVALE RD,SENGKANG,3 ROOM,69.0,93,18.0,12.121195,0.267225,4.0,0.19474,0.636675,12.0,2.0,379336.009,North East
1.39121,103.87469,441B FERNVALE RD,SENGKANG,4 ROOM,93.0,94,18.0,12.121195,0.267225,4.0,0.19474,0.636675,12.0,2.0,477308.17,North East
1.39122,103.87355,443C FERNVALE RD,SENGKANG,2 ROOM,47.0,94,21.0,12.096072,0.39245,3.0,0.313874,0.620915,10.0,2.0,301978.664,North East
1.39122,103.87355,443C FERNVALE RD,SENGKANG,3 ROOM,67.0,94,21.0,12.096072,0.39245,3.0,0.313874,0.620915,10.0,2.0,357820.32,North East
1.39122,103.87355,443C FERNVALE RD,SENGKANG,4 ROOM,94.0,94,21.0,12.096072,0.39245,3.0,0.313874,0.620915,10.0,2.0,479971.527192,North East
1.39125,103.89081,320B ANCHORVALE DR,SENGKANG,5 ROOM,110.0,83,19.0,12.624675,0.677256,6.0,0.499801,1.169454,27.0,2.0,522817.190388,North East
1.39125,103.8913,320C ANCHORVALE DR,SENGKANG,EXECUTIVE,125.0,84,19.0,12.643968,0.699794,6.0,0.458698,1.204392,28.0,2.0,650582.3999999999,North East
1.39131,103.90833,183B RIVERVALE CRES,SENGKANG,4 ROOM,90.0,85,10.0,13.425772,1.907659,6.0,0.27295,0.510575,22.0,1.0,400789.47,North East
1.39131,103.90833,183B RIVERVALE CRES,SENGKANG,5 ROOM,110.0,85,10.0,13.425772,1.907659,6.0,0.27295,0.510575,22.0,1.0,415422.756,North East
1.39133,103.89816,239 COMPASSVALE WALK,SENGKANG,4 ROOM,101.0,78,24.0,12.936722,1.178208,7.0,0.30434,0.623282,26.0,2.0,462105.536076,North East
1.39133,103.89816,239 COMPASSVALE WALK,SENGKANG,5 ROOM,122.0,81,24.0,12.936722,1.178208,7.0,0.30434,0.623282,26.0,2.0,526149.006,North East
1.39134,103.8919,322B ANCHORVALE DR,SENGKANG,4 ROOM,91.0,84,20.0,12.676473,0.723803,6.0,0.391431,1.241936,29.0,2.0,400036.728,North East
1.39134,103.8919,322B ANCHORVALE DR,SENGKANG,5 ROOM,110.0,83,20.0,12.676473,0.723803,6.0,0.391431,1.241936,29.0,2.0,555009.5,North East
1.39134,103.90658,153 RIVERVALE CRES,SENGKANG,4 ROOM,90.0,87,14.0,13.338986,1.862522,6.0,0.080622,0.316203,27.0,1.0,410707.03,North East
1.39135,103.88801,313B ANCHORVALE RD,SENGKANG,4 ROOM,92.0,85,19.0,12.53128,0.617695,6.0,0.320484,0.994813,26.0,0.0,428619.572016,North East
1.39135,103.88801,313B ANCHORVALE RD,SENGKANG,5 ROOM,110.0,85,19.0,12.53128,0.617695,6.0,0.320484,0.994813,26.0,0.0,515044.4,North East
1.3914,103.89047,319B ANCHORVALE DR,SENGKANG,4 ROOM,90.0,84,20.0,12.626787,0.648458,6.0,0.514159,1.133179,27.0,1.0,410707.03,North East
1.3914,103.89047,319B ANCHORVALE DR,SENGKANG,5 ROOM,110.0,84,20.0,12.626787,0.648458,6.0,0.514159,1.133179,27.0,1.0,525365.7255,North East
1.39142,103.88587,309B ANCHORVALE RD,SENGKANG,4 ROOM,93.0,84,16.0,12.463973,0.674035,6.0,0.229907,0.912472,23.0,0.0,406238.91,North East
1.39142,103.88587,309B ANCHORVALE RD,SENGKANG,5 ROOM,111.0,84,16.0,12.463973,0.674035,6.0,0.229907,0.912472,23.0,0.0,461358.45,North East
1.39143,103.88925,314D ANCHORVALE LINK,SENGKANG,4 ROOM,92.0,85,23.0,12.584503,0.61269,6.0,0.435293,1.05324,27.0,1.0,438457.50500000006,North East
1.39143,103.88925,314D ANCHORVALE LINK,SENGKANG,EXECUTIVE,125.0,85,23.0,12.584503,0.61269,6.0,0.435293,1.05324,27.0,1.0,653676.868872,North East
1.39145,103.90874,183D RIVERVALE CRES,SENGKANG,4 ROOM,85.0,85,11.0,13.461449,1.902129,6.0,0.317709,0.555684,22.0,1.0,376594.449,North East
1.39147,103.88896,314C ANCHORVALE LINK,SENGKANG,4 ROOM,92.0,84,22.0,12.578171,0.604544,6.0,0.410955,1.032637,26.0,1.0,414318.13300000003,North East
1.39147,103.88896,314C ANCHORVALE LINK,SENGKANG,5 ROOM,110.0,84,22.0,12.578171,0.604544,6.0,0.410955,1.032637,26.0,1.0,527259.025,North East
1.39152,103.89231,322A ANCHORVALE DR,SENGKANG,4 ROOM,86.0,84,21.0,12.711108,0.732569,7.0,0.345255,1.259783,28.0,2.0,441071.906,North East
1.39156,103.9054,149 RIVERVALE CRES,SENGKANG,4 ROOM,100.0,81,19.0,13.301423,1.766883,6.0,0.054164,0.183871,27.0,1.0,422708.05499999993,North East
1.39156,103.9054,149 RIVERVALE CRES,SENGKANG,5 ROOM,116.0,81,19.0,13.301423,1.766883,6.0,0.054164,0.183871,27.0,1.0,474207.096,North East
1.39157,103.88444,311C ANCHORVALE LANE,SENGKANG,4 ROOM,93.0,84,13.0,12.432624,0.743326,5.0,0.298073,0.877333,21.0,0.0,428197.77,North East
1.39157,103.88444,311C ANCHORVALE LANE,SENGKANG,5 ROOM,111.0,84,13.0,12.432624,0.743326,5.0,0.298073,0.877333,21.0,0.0,440998.00600000005,North East
1.39158,103.8807,417A FERNVALE LINK,SENGKANG,3 ROOM,69.0,95,8.0,12.318117,0.404787,5.0,0.082845,0.748784,14.0,1.0,493313.451384,North East
1.39158,103.8807,417A FERNVALE LINK,SENGKANG,4 ROOM,94.0,95,8.0,12.318117,0.404787,5.0,0.082845,0.748784,14.0,1.0,636347.73,North East
1.39159,103.88752,313A ANCHORVALE RD,SENGKANG,4 ROOM,92.0,85,19.0,12.538623,0.599005,6.0,0.304526,0.94869,26.0,0.0,402276.784,North East
1.39159,103.88752,313A ANCHORVALE RD,SENGKANG,5 ROOM,110.0,85,19.0,12.538623,0.599005,6.0,0.304526,0.94869,26.0,0.0,508609.5491520001,North East
1.39164,103.90792,183A RIVERVALE CRES,SENGKANG,5 ROOM,110.0,85,12.0,13.437452,1.862506,6.0,0.226462,0.464179,23.0,1.0,464105.95499999996,North East
1.39168,103.89988,250A COMPASSVALE ST,SENGKANG,EXECUTIVE,130.0,82,25.0,13.049826,1.322437,7.0,0.318118,0.431022,27.0,0.0,637390.9230000001,North East
1.3917,103.88614,309A ANCHORVALE RD,SENGKANG,4 ROOM,91.5,83,16.0,12.503199,0.63279,6.0,0.262487,0.887948,23.0,0.0,421334.95050000004,North East
1.3917,103.88614,309A ANCHORVALE RD,SENGKANG,5 ROOM,111.0,84,16.0,12.503199,0.63279,6.0,0.262487,0.887948,23.0,0.0,472434.8875,North East
1.39173,103.88516,312A ANCHORVALE LANE,SENGKANG,5 ROOM,113.0,82,14.0,12.473387,0.682498,6.0,0.278747,0.865159,22.0,0.0,458992.8565,North East
1.39173,103.88516,312A ANCHORVALE LANE,SENGKANG,EXECUTIVE,128.0,84,14.0,12.473387,0.682498,6.0,0.278747,0.865159,22.0,0.0,574821.915,North East
1.39173,103.8855,312B ANCHORVALE LANE,SENGKANG,5 ROOM,111.0,84,16.0,12.484819,0.662519,6.0,0.269355,0.870434,22.0,0.0,461091.81999999995,North East
1.39173,103.8855,312B ANCHORVALE LANE,SENGKANG,EXECUTIVE,127.0,84,16.0,12.484819,0.662519,6.0,0.269355,0.870434,22.0,0.0,576807.861,North East
1.39176,103.89917,249 COMPASSVALE RD,SENGKANG,4 ROOM,85.0,82,25.0,13.025689,1.281384,7.0,0.33754,0.509894,27.0,2.0,423115.77,North East
1.39177,103.87332,446B JLN KAYU,SENGKANG,4 ROOM,93.0,95,21.0,12.15051,0.416328,3.0,0.329621,0.657822,10.0,2.0,480899.0339999999,North East
1.39178,103.90621,152 RIVERVALE CRES,SENGKANG,4 ROOM,91.0,86,15.0,13.363561,1.82147,6.0,0.042989,0.274274,27.0,1.0,382182.667,North East
1.39178,103.90621,152 RIVERVALE CRES,SENGKANG,5 ROOM,110.0,87,15.0,13.363561,1.82147,6.0,0.042989,0.274274,27.0,1.0,542460.36,North East
1.39184,103.888,313C ANCHORVALE RD,SENGKANG,4 ROOM,92.0,85,22.0,12.582066,0.563852,6.0,0.359047,0.945114,26.0,0.0,423841.421952,North East
1.39184,103.888,313C ANCHORVALE RD,SENGKANG,5 ROOM,110.0,84,22.0,12.582066,0.563852,6.0,0.359047,0.945114,26.0,0.0,521596.5,North East
1.39186,103.8847,311D ANCHORVALE LANE,SENGKANG,4 ROOM,91.5,83,12.0,12.471489,0.700264,5.0,0.310506,0.847065,21.0,0.0,455598.0645,North East
1.39186,103.8847,311D ANCHORVALE LANE,SENGKANG,5 ROOM,112.0,84,12.0,12.471489,0.700264,5.0,0.310506,0.847065,21.0,0.0,483094.9199999999,North East
1.39188,103.87786,439A SENGKANG WEST AVE,SENGKANG,3 ROOM,69.0,93,10.0,12.271491,0.093895,5.0,0.175525,0.705502,12.0,2.0,380746.845,North East
1.39188,103.87786,439A SENGKANG WEST AVE,SENGKANG,4 ROOM,94.0,93,10.0,12.271491,0.093895,5.0,0.175525,0.705502,12.0,2.0,471348.769776,North East
1.39189,103.89209,322C ANCHORVALE DR,SENGKANG,4 ROOM,91.0,84,20.0,12.74097,0.684715,7.0,0.372104,1.213384,28.0,2.0,451684.212,North East
1.39189,103.89209,322C ANCHORVALE DR,SENGKANG,5 ROOM,110.0,83,20.0,12.74097,0.684715,7.0,0.372104,1.213384,28.0,2.0,541807.986,North East
1.39194,103.88902,315A ANCHORVALE RD,SENGKANG,5 ROOM,110.0,82,22.0,12.629689,0.552929,6.0,0.447688,0.991101,27.0,1.0,561500.7,North East
1.39194,103.88902,315A ANCHORVALE RD,SENGKANG,EXECUTIVE,125.0,85,22.0,12.629689,0.552929,6.0,0.447688,0.991101,27.0,1.0,594226.649,North East
1.39198,103.87831,439B SENGKANG WEST AVE,SENGKANG,3 ROOM,69.0,93,12.0,12.294406,0.145441,5.0,0.206068,0.721109,12.0,2.0,401135.73,North East
1.39198,103.87831,439B SENGKANG WEST AVE,SENGKANG,4 ROOM,94.0,93,12.0,12.294406,0.145441,5.0,0.206068,0.721109,12.0,2.0,475396.50899999996,North East
1.39202,103.9059,151 RIVERVALE CRES,SENGKANG,4 ROOM,91.0,87,15.0,13.37188,1.791749,6.0,0.050749,0.242605,27.0,1.0,447028.82550000004,North East
1.39202,103.9059,151 RIVERVALE CRES,SENGKANG,5 ROOM,110.0,87,15.0,13.37188,1.791749,6.0,0.050749,0.242605,27.0,1.0,474294.75488799997,North East
1.39209,103.87525,441D FERNVALE RD,SENGKANG,3 ROOM,69.0,94,14.0,12.229665,0.209101,4.0,0.115971,0.600167,12.0,2.0,400923.93,North East
1.39209,103.87525,441D FERNVALE RD,SENGKANG,4 ROOM,93.0,94,14.0,12.229665,0.209101,4.0,0.115971,0.600167,12.0,2.0,467545.68000000005,North East
1.39209,103.89925,247 COMPASSVALE RD,SENGKANG,4 ROOM,85.0,82,23.0,13.06256,1.310695,7.0,0.301267,0.503825,27.0,2.0,412125.75,North East
1.3921,103.89255,323B SENGKANG EAST WAY,SENGKANG,4 ROOM,90.0,84,22.0,12.779838,0.698639,7.0,0.325002,1.235761,25.0,3.0,480795.135384,North East
1.3921,103.89255,323B SENGKANG EAST WAY,SENGKANG,5 ROOM,110.0,84,22.0,12.779838,0.698639,7.0,0.325002,1.235761,25.0,3.0,554996.01,North East
1.39213,103.90751,184A RIVERVALE CRES,SENGKANG,4 ROOM,90.0,83,12.0,13.463556,1.801575,6.0,0.190408,0.421477,24.0,1.0,406204.79293600004,North East
1.39213,103.90751,184A RIVERVALE CRES,SENGKANG,5 ROOM,110.0,85,12.0,13.463556,1.801575,6.0,0.190408,0.421477,24.0,1.0,432333.061,North East
1.39214,103.87249,447A JLN KAYU,SENGKANG,2 ROOM,47.0,95,21.0,12.172926,0.512089,3.0,0.422218,0.650297,9.0,3.0,282443.514,North East
1.39214,103.87249,447A JLN KAYU,SENGKANG,3 ROOM,67.0,95,21.0,12.172926,0.512089,3.0,0.422218,0.650297,9.0,3.0,376907.3225,North East
1.39214,103.87249,447A JLN KAYU,SENGKANG,4 ROOM,94.0,95,21.0,12.172926,0.512089,3.0,0.422218,0.650297,9.0,3.0,471235.416,North East
1.39215,103.88756,313D ANCHORVALE RD,SENGKANG,4 ROOM,92.0,85,22.0,12.599425,0.536714,6.0,0.359733,0.893338,25.0,0.0,412998.381952,North East
1.39215,103.88756,313D ANCHORVALE RD,SENGKANG,EXECUTIVE,125.0,85,22.0,12.599425,0.536714,6.0,0.359733,0.893338,25.0,0.0,616239.8955,North East
1.39218,103.88832,315B ANCHORVALE RD,SENGKANG,5 ROOM,110.0,83,22.0,12.629277,0.523986,6.0,0.411188,0.928916,26.0,0.0,510218.395,North East
1.39218,103.88832,315B ANCHORVALE RD,SENGKANG,EXECUTIVE,125.0,85,22.0,12.629277,0.523986,6.0,0.411188,0.928916,26.0,0.0,628690.0085,North East
1.3922,103.87478,441C FERNVALE RD,SENGKANG,2 ROOM,50.0,94,16.0,12.230354,0.262647,3.0,0.169426,0.586854,10.0,2.0,299705.13,North East
1.3922,103.87478,441C FERNVALE RD,SENGKANG,3 ROOM,69.0,94,16.0,12.230354,0.262647,3.0,0.169426,0.586854,10.0,2.0,403361.088,North East
1.3922,103.87478,441C FERNVALE RD,SENGKANG,4 ROOM,93.0,94,16.0,12.230354,0.262647,3.0,0.169426,0.586854,10.0,2.0,477884.54949999996,North East
1.3922,103.89846,248 COMPASSVALE RD,SENGKANG,4 ROOM,96.0,81,21.0,13.037862,1.225595,6.0,0.343089,0.5928,27.0,2.0,494074.35,North East
1.3922,103.89846,248 COMPASSVALE RD,SENGKANG,5 ROOM,116.0,82,21.0,13.037862,1.225595,6.0,0.343089,0.5928,27.0,2.0,526641.854436,North East
1.39222,103.87441,445A FERNVALE RD,SENGKANG,2 ROOM,47.0,94,19.0,12.223955,0.303001,3.0,0.210316,0.586892,10.0,2.0,279776.1825,North East
1.39222,103.87441,445A FERNVALE RD,SENGKANG,3 ROOM,68.0,94,19.0,12.223955,0.303001,3.0,0.210316,0.586892,10.0,2.0,395770.96,North East
1.39222,103.87441,445A FERNVALE RD,SENGKANG,4 ROOM,94.0,94,19.0,12.223955,0.303001,3.0,0.210316,0.586892,10.0,2.0,480899.0339999999,North East
1.39222,103.87865,439C SENGKANG WEST AVE,SENGKANG,3 ROOM,69.0,93,12.0,12.32934,0.190012,5.0,0.168311,0.720147,12.0,2.0,380471.028,North East
1.39222,103.87865,439C SENGKANG WEST AVE,SENGKANG,4 ROOM,94.0,93,12.0,12.32934,0.190012,5.0,0.168311,0.720147,12.0,2.0,455245.44755200006,North East
1.39225,103.8741,445B FERNVALE RD,SENGKANG,2 ROOM,47.0,94,21.0,12.219725,0.337814,3.0,0.24541,0.588063,10.0,3.0,302565.246888,North East
1.39225,103.8741,445B FERNVALE RD,SENGKANG,3 ROOM,67.5,94,21.0,12.219725,0.337814,3.0,0.24541,0.588063,10.0,3.0,384927.92000000004,North East
1.39225,103.8741,445B FERNVALE RD,SENGKANG,4 ROOM,94.0,94,21.0,12.219725,0.337814,3.0,0.24541,0.588063,10.0,3.0,487692.72750000004,North East
