,private_lat,private_lon,mrtlrt_lat,mrtlrt_lon,distance
0,1.23978494620582,103.83727712151,1.26516417110011,103.821566433883,3.306442
1,1.24005848546927,103.830936322258,1.26516417110011,103.821566433883,2.965456
2,1.24128528590103,103.8401002733,1.26516417110011,103.821566433883,3.350583
3,1.24234683810088,103.83816149913,1.26516417110011,103.821566433883,3.126777
4,1.24296399581113,103.837106213588,1.26516417110011,103.821566433883,3.002833
5,1.24297424636053,103.839164641252,1.26516417110011,103.821566433883,3.139479
6,1.24374601223412,103.842511120506,1.26516417110011,103.821566433883,3.323016
7,1.24678687668364,103.844402093991,1.26516417110011,103.821566433883,3.253959
8,1.2491304624867,103.841532989339,1.26516417110011,103.821566433883,2.842736
9,1.24929537923786,103.84245545438,1.26516417110011,103.821566433883,2.912666
10,1.25000204938227,103.844128104507,1.27651503167249,103.845853583234,2.937951
11,1.25004849376758,103.846319306506,1.27651503167249,103.845853583234,2.926992
12,1.25004905350305,103.841633373557,1.26516417110011,103.821566433883,2.789458
13,1.25028020779828,103.846845622682,1.27651503167249,103.845853583234,2.903011
14,1.25177730904166,103.847671939013,1.2752907131471,103.855170948621,2.730656
15,1.25184506159069,103.846059186654,1.27651503167249,103.845853583234,2.727973
16,1.25221149686401,103.845330154013,1.27651503167249,103.845853583234,2.68799
17,1.25228711526676,103.84540862429,1.27651503167249,103.845853583234,2.679455
18,1.26489010829928,103.816454088109,1.26545734844207,103.821450735026,0.559616
19,1.26617727280392,103.823388742056,1.26545734844207,103.821450735026,0.229907
20,1.26618589994556,103.822744661427,1.26545734844207,103.821450735026,0.165006
21,1.26747019767944,103.815542991374,1.26545734844207,103.821450735026,0.694138
22,1.26816216653267,103.814379904552,1.27058178647519,103.809739756109,0.581605
23,1.2689003201228,103.824635539269,1.26545734844207,103.821450735026,0.520162
24,1.27035025509729,103.813967319772,1.27058178647519,103.809739756109,0.471191
25,1.2708927315184,103.824144356363,1.26545734844207,103.821450735026,0.671631
26,1.27201238848312,103.80851431688,1.27058178647519,103.809739756109,0.208863
27,1.27224289288465,103.827478990765,1.26545734844207,103.821450735026,1.006514
28,1.27247694326577,103.807817491838,1.27058178647519,103.809739756109,0.299468
29,1.27342074069167,103.837938952301,1.27979777405937,103.839440012726,0.724658
30,1.2734661134853,103.845580792511,1.27651503167249,103.845853583234,0.338498
31,1.27388660363944,103.846235542245,1.27651503167249,103.845853583234,0.29373
32,1.27426245685335,103.846025087372,1.27651503167249,103.845853583234,0.249808
33,1.27461794103822,103.844319553688,1.27651503167249,103.845853583234,0.270464
34,1.27464397804711,103.844741587315,1.27651503167249,103.845853583234,0.24108
