,hdb_lat,hdb_lon,mall_lat,mall_lon,distance
5371,1.370631438,103.9498276,1.37228761596577,103.949733905672,0.183428
5372,1.370634202,103.889799,1.37248308734511,103.893788141349,0.488755
5373,1.370643256,103.9614538,1.36706634197242,103.964635610477,0.530866
5374,1.370650092,103.8394103,1.37193729131781,103.845949444498,0.741515
5375,1.370654871,103.8346302,1.37193729131781,103.845949444498,1.26765
5376,1.37067353,103.8702639,1.36511490572797,103.865159501442,0.836946
5377,1.370677344,103.885941,1.37248308734511,103.893788141349,0.895827
5378,1.370678921,103.8871366,1.37248308734511,103.893788141349,0.766647
5379,1.370682308,103.9625011,1.36706634197242,103.964635610477,0.465076
5380,1.370688221,103.881515,1.37931783499145,103.88784708944,1.186218
5381,1.370694787,103.961797,1.36706634197242,103.964635610477,0.510655
5382,1.37071308,103.8534978,1.36925511350953,103.848464053097,0.582931
5383,1.370749546,103.8903291,1.37248308734511,103.893788141349,0.430034
5384,1.370816268,103.8591923,1.36511490572797,103.865159501442,0.915663
5385,1.370816346,103.836984,1.37193729131781,103.845949444498,1.005414
5386,1.370832028,103.843547,1.37193729131781,103.845949444498,0.293971
5387,1.370832073,103.950888,1.37228761596577,103.949733905672,0.205912
5388,1.370840764,103.8842364,1.37931783499145,103.88784708944,1.019849
5389,1.370842055,103.9578606,1.3765903645695,103.955689449482,0.679995
5390,1.370842121,103.9583507,1.3765903645695,103.955689449482,0.701224
5391,1.370843273,103.8711536,1.36511490572797,103.865159501442,0.91989
5392,1.370844205,103.8854319,1.37248308734511,103.893788141349,0.94744
5393,1.370858509,103.8786811,1.37931783499145,103.88784708944,1.384008
5394,1.370869982,103.8896709,1.37248308734511,103.893788141349,0.491693
5395,1.370890106,103.8743912,1.36511490572797,103.865159501442,1.209671
5396,1.370891793,103.8447683,1.37193729131781,103.845949444498,0.175052
5397,1.370907156,103.9596423,1.36706634197242,103.964635610477,0.699403
5398,1.370931785,103.9475626,1.37228761596577,103.949733905672,0.28437
5399,1.370933241,103.8519408,1.36925511350953,103.848464053097,0.429114
5400,1.3709591,103.9590514,1.3765903645695,103.955689449482,0.726436
5401,1.370966352,103.8382019,1.37193729131781,103.845949444498,0.868866
5402,1.37096742,103.8864969,1.37248308734511,103.893788141349,0.828553
5403,1.37096795,103.8792821,1.37931783499145,103.88784708944,1.32703
5404,1.370973875,103.8859251,1.37248308734511,103.893788141349,0.890831
5405,1.370985309,103.9482169,1.37228761596577,103.949733905672,0.221897
5406,1.370998107,103.8578564,1.36511490572797,103.865159501442,1.041035
5407,1.371012121,103.9617259,1.36706634197242,103.964635610477,0.54334
5408,1.371015364,103.8418003,1.37193729131781,103.845949444498,0.472868
5409,1.371016578,103.8393048,1.37193729131781,103.845949444498,0.746443
5410,1.37103632,103.8703609,1.36511490572797,103.865159501442,0.873946
5411,1.371045831,103.8481868,1.37178558575829,103.847837565378,0.090562
5412,1.371057299,103.8736881,1.36511490572797,103.865159501442,1.154384
5413,1.371078396,103.8941001,1.37248308734511,103.893788141349,0.159156
5414,1.371096498,103.8462315,1.37193729131781,103.845949444498,0.098127
5415,1.371100122,103.9630468,1.36706634197242,103.964635610477,0.479803
5416,1.371105219,103.9548768,1.37228761596577,103.949733905672,0.587085
5417,1.371108705,103.962454,1.36706634197242,103.964635610477,0.508665
5418,1.371129016,103.8843189,1.37931783499145,103.88784708944,0.986945
5419,1.371137208,103.8476623,1.37178558575829,103.847837565378,0.0743
5420,1.371139686,103.8426442,1.37193729131781,103.845949444498,0.378259
5421,1.371140539,103.9498505,1.37228761596577,103.949733905672,0.1275
5422,1.371141962,103.9588192,1.3765903645695,103.955689449482,0.695894
5423,1.371151281,103.8944737,1.37248308734511,103.893788141349,0.165854
5424,1.371157638,103.9611184,1.36706634197242,103.964635610477,0.598225
5425,1.371157708,103.958128,1.3765903645695,103.955689449482,0.659171
5426,1.371186426,103.8529803,1.36925511350953,103.848464053097,0.546091
5427,1.371196664,103.857024,1.36925511350953,103.848464053097,0.97651
5428,1.371199523,103.8756324,1.36511490572797,103.865159501442,1.345762
5429,1.371221785,103.8538532,1.36925511350953,103.848464053097,0.637955
5430,1.371223221,103.8435933,1.37193729131781,103.845949444498,0.27384
5431,1.371232979,103.886918,1.37248308734511,103.893788141349,0.776958
5432,1.371236133,103.859192,1.36511490572797,103.865159501442,0.948248
5433,1.371238381,103.8733069,1.36511490572797,103.865159501442,1.13163
5434,1.371246217,103.8938469,1.37248308734511,103.893788141349,0.136923
5435,1.371273153,103.8886196,1.37248308734511,103.893788141349,0.59055
5436,1.371276006,103.8800587,1.37931783499145,103.88784708944,1.241764
5437,1.371277214,103.9507466,1.37228761596577,103.949733905672,0.158694
5438,1.371278651,103.8357666,1.37193729131781,103.845949444498,1.135564
5439,1.371279693,103.9477149,1.37228761596577,103.949733905672,0.250813
5440,1.371315644,103.8899323,1.37248308734511,103.893788141349,0.448105
5441,1.371321491,103.8797557,1.37931783499145,103.88784708944,1.262002
5442,1.371322873,103.8740865,1.36511490572797,103.865159501442,1.207553
5443,1.3713299,103.8729229,1.36511490572797,103.865159501442,1.103958
5444,1.371361579,103.9503984,1.37228761596577,103.949733905672,0.126308
5445,1.371384001,103.8373814,1.37193729131781,103.845949444498,0.95548
5446,1.371388551,103.8559533,1.36925511350953,103.848464053097,0.866205
5447,1.371402396,103.8548458,1.36925511350953,103.848464053097,0.748849
5448,1.371409979,103.876149,1.36511490572797,103.865159501442,1.407213
