hdb_lat,hdb_lon,within_0.1,within_0.3,within_0.5,within_1,within_1.5,within_2.0
1.303437455,103.9133488,0,0,0,0,0,1
1.303442199,103.7686334,0,0,0,0,2,2
1.303460962,103.8507093,0,1,3,11,18,24
1.303476179,103.9154117,0,0,0,0,0,1
1.303557697,103.8837964,0,0,1,3,4,7
1.303560907,103.9070315,0,0,0,0,0,1
1.30360871,103.7633591,0,0,0,0,1,2
1.303636046,103.7994617,0,1,1,2,6,7
1.303671351,103.8644787,0,0,2,3,12,19
1.30368952,103.8635755,0,0,2,5,13,19
1.303697399,103.7694769,0,0,0,0,2,2
1.303705566,103.9114448,0,0,0,0,0,2
1.303708794,103.8505372,0,1,3,11,17,25
1.303715887,103.915067,0,0,0,0,0,1
1.303735921,103.7824438,0,0,0,4,5,7
1.303737481,103.7678382,0,0,0,0,2,2
1.303767822,103.914176,0,0,0,0,0,1
1.303785442,103.9164953,0,0,0,0,0,1
1.303787444,103.8003853,0,1,1,1,5,7
1.303805416,103.9083624,0,0,0,0,0,2
1.30391193,103.9097405,0,0,0,0,0,2
1.303992317,103.8644193,0,0,2,3,12,19
1.304025089,103.9135015,0,0,0,0,0,1
1.304033006,103.8649284,0,0,2,2,11,20
1.304041685,103.9155755,0,0,0,0,0,1
1.304060128,103.7826372,0,0,0,4,5,7
1.304074953,103.7993317,0,1,1,2,6,7
1.304092426,103.7655221,0,0,0,0,1,2
1.304097943,103.9172754,0,0,0,0,0,1
1.304106067,103.9177334,0,0,0,0,0,1
1.304127842,103.7622063,0,0,0,0,1,2
1.30413678,103.7638179,0,0,0,0,1,2
1.30414964,103.912124,0,0,0,0,0,2
1.304220501,103.8004002,0,0,1,2,5,7
1.304222795,103.911164,0,0,0,0,0,2
1.304235925,103.7678534,0,0,0,0,2,2
1.30428357,103.9083649,0,0,0,0,0,2
1.304304597,103.7616832,0,0,0,0,1,1
1.304310427,103.8627815,0,0,1,5,14,22
1.304341103,103.7665298,0,0,0,0,1,2
1.304364656,103.9161086,0,0,0,0,0,1
1.30437185,103.9140417,0,0,0,0,0,1
1.304384257,103.7993498,0,1,1,3,6,7
1.304400465,103.7627462,0,0,0,0,1,2
1.304457437,103.9096029,0,0,0,0,0,2
1.304467615,103.9181741,0,0,0,0,0,1
1.304522102,103.915054,0,0,0,0,0,1
1.304527645,103.908944,0,0,0,0,0,2
1.304547045,103.7687736,0,0,0,0,2,2
1.304550236,103.9124555,0,0,0,0,0,2
1.304563413,103.917229,0,0,0,0,0,1
1.30458618,103.8608408,0,0,1,6,16,22
1.304607086,103.9157399,0,0,0,0,0,1
1.304656989,103.7993096,0,1,1,3,6,7
1.304678661,103.8004236,0,0,1,2,5,7
1.304733486,103.913088,0,0,0,0,0,2
1.304774613,103.7652538,0,0,0,0,1,2
1.304777153,103.763122,0,0,0,0,1,2
1.304788651,103.7673293,0,0,0,0,2,2
1.304829022,103.918615,0,0,0,0,0,1
1.304836903,103.762213,0,0,0,0,1,2
1.304844235,103.7611071,0,0,0,0,1,1
1.304845469,103.9142574,0,0,0,0,0,1
1.304853536,103.7679903,0,0,0,0,2,2
1.304886344,103.7991816,0,1,1,3,6,7
1.304915957,103.7821881,0,0,0,4,5,7
1.304927243,103.7635194,0,0,0,0,1,2
1.304992003,103.7858075,0,0,0,3,7,7
1.305054116,103.8619168,0,1,1,6,15,22
1.30508443,103.862599,0,1,1,6,13,22
1.305096421,103.9177337,0,0,0,0,0,1
1.305102401,103.9126648,0,0,0,0,0,2
1.305104174,103.8608694,0,0,1,7,16,22
1.3051044,103.7663119,0,0,0,0,1,2
1.305122222,103.8514388,0,2,4,12,17,26
1.305222054,103.8629065,0,1,1,6,13,19
1.305251938,103.800073,0,0,1,2,5,7
1.305302291,103.915014,0,0,0,0,0,1
1.305330462,103.7620036,0,0,0,0,1,2
1.305370112,103.7860795,0,0,1,3,7,7
1.305377974,103.7993239,0,0,1,3,6,7
1.305384901,103.7680203,0,0,0,0,2,2
1.305387463,103.8010632,0,0,1,2,5,7
1.305391507,103.8632222,0,1,1,6,12,19
1.305422783,103.7813204,0,0,0,3,5,7
1.30542326,103.7996746,0,0,1,2,5,7
1.305423685,103.9140048,0,0,0,0,0,2
1.305427774,103.7674933,0,0,0,0,2,2
1.305443973,103.781869,0,0,0,4,5,7
1.305471819,103.8568794,0,1,1,9,19,21
1.305518881,103.913022,0,0,0,0,0,2
1.305563812,103.7855952,0,0,0,3,7,7
1.305586163,103.8007436,0,0,1,2,5,7
1.305612722,103.7636027,0,0,0,0,1,2
1.305664208,103.7606507,0,0,0,0,1,1
1.305680317,103.8508577,0,3,3,12,16,26
1.305689258,103.782346,0,0,0,4,5,7
1.305706696,103.8549432,1,1,2,9,17,23
1.305718723,103.7621678,0,0,0,0,1,2
1.305723545,103.9125305,0,0,0,0,0,2
1.305731753,103.8002537,0,0,1,2,5,7
1.305734406,103.8571215,0,1,1,9,18,21
1.30581076,103.8574796,0,1,1,9,18,21
1.305859665,103.9147218,0,0,0,0,0,2
1.305870346,103.7997636,0,0,1,2,5,7
1.305913876,103.7815667,0,0,0,3,5,7
1.306060391,103.8551088,1,1,2,9,17,23
1.306066014,103.8545016,0,1,2,9,17,25
1.306083152,103.7824724,0,0,0,4,5,7
1.306117813,103.914026,0,0,0,0,0,2
1.306132465,103.8511125,0,2,4,11,15,25
1.306160472,103.8014957,0,0,0,2,6,8
1.306163609,103.8577767,0,1,1,8,14,22
1.3061849,103.7968812,0,0,1,4,5,8
1.306191826,103.8011938,0,0,0,2,6,8
1.306247229,103.849956,0,2,3,10,15,27
1.306247496,103.9152755,0,0,0,0,0,2
1.306287483,103.762395,0,0,0,0,1,2
1.306289119,103.7615181,0,0,0,0,1,2
1.306306733,103.8553873,0,1,2,8,16,23
1.306347506,103.760538,0,0,0,0,1,1
1.306352033,103.7984662,0,0,1,4,5,7
1.306456477,103.7947656,0,0,1,4,5,9
1.306494418,103.7942168,0,0,2,4,5,9
1.306588502,103.8552187,0,1,2,8,16,24
1.306616608,103.7981838,0,0,1,4,5,7
1.306710983,103.8501344,1,2,3,10,15,25
1.306722574,103.7835241,0,0,0,4,5,7
1.306746481,103.7979557,0,0,1,4,5,7
1.306748962,103.7606336,0,0,0,0,1,1
1.30676076,103.7623631,0,0,0,1,1,2
1.306791847,103.7948992,0,0,1,4,5,9
1.306798924,103.7986572,0,0,1,4,5,7
1.306822191,103.8014471,0,0,0,2,6,8
1.306928776,103.8831105,0,1,1,3,5,7
1.306930308,103.8617149,0,1,1,6,12,23
1.306952737,103.8612444,0,1,1,7,12,22
1.306975268,103.7970803,0,0,0,4,5,7
1.30702756,103.8555275,0,1,2,8,15,23
1.307036026,103.7846333,0,0,0,4,5,7
1.307043059,103.8826884,1,1,1,3,5,8
1.307069743,103.7835844,0,0,0,4,4,7
1.307115686,103.7952646,0,0,0,4,5,9
1.307147744,103.7596284,0,0,0,0,1,1
1.307175908,103.7935003,0,0,2,4,5,9
1.307243399,103.7611562,0,0,0,1,1,1
1.307249431,103.7989383,0,0,0,3,5,7
1.307285341,103.8885056,0,1,1,2,5,7
1.307297672,103.8621106,1,1,1,4,11,20
1.307307299,103.8893901,0,1,1,2,5,6
1.307362418,103.8604724,0,1,1,8,13,22
1.307434111,103.7928976,0,1,2,4,5,8
1.307434129,103.8011438,0,0,0,2,5,8
1.307435479,103.8547139,0,1,2,8,15,25
1.307436465,103.7836295,0,0,0,4,5,7
1.307467135,103.7971859,0,0,0,4,5,7
1.30754732,103.7990886,0,0,0,3,5,7
1.307555926,103.7944436,0,0,1,4,5,9
1.30758124,103.8514782,0,1,3,7,14,25
1.307620049,103.7934635,0,0,2,4,5,8
1.307636565,103.7613259,0,0,0,1,1,2
1.307645824,103.8602692,0,1,1,8,13,22
1.307650931,103.8890694,1,1,1,2,5,6
1.307654538,103.7828912,0,0,0,3,4,7
1.307664096,103.7593649,0,0,0,0,1,1
1.307674422,103.7962716,0,0,1,4,5,7
1.307675732,103.882412,0,1,1,4,5,8
1.307705276,103.8012725,0,0,0,2,5,8
1.307747891,103.7966272,0,0,1,4,5,7
1.307750822,103.8552036,0,1,1,8,16,24
1.307780514,103.8564953,0,1,1,9,13,22
1.307820603,103.8850923,0,0,2,3,6,7
1.307824649,103.8006298,0,0,0,2,5,7
1.307835871,103.7836359,0,0,0,4,5,7
1.307870562,103.8831922,0,1,1,3,6,8
1.307875079,103.860792,0,1,1,6,12,23
1.307903833,103.7929614,0,0,2,4,5,8
1.307968264,103.7956465,0,0,1,4,5,8
1.308051592,103.8008428,0,0,0,2,5,7
1.308083436,103.7830572,0,0,0,3,4,7
1.308112642,103.8826938,0,1,1,3,6,8
1.308133686,103.8847295,0,0,2,3,6,7
1.308149971,103.7942752,0,0,3,4,5,9
1.308159167,103.8551478,0,0,2,8,16,25
1.308167622,103.7604456,0,0,0,1,1,1
1.308208713,103.7966389,0,0,1,4,5,7
1.308217599,103.7589432,0,0,0,0,1,1
1.308294618,103.8608879,0,1,1,5,12,23
1.308371263,103.7851335,0,0,0,4,5,7
1.308382745,103.7597841,0,0,0,1,1,1
1.30838826,103.7855513,0,0,0,4,5,7
1.308404778,103.8873475,0,1,1,2,6,8
1.308478545,103.8822878,0,1,1,4,6,8
1.308490524,103.8525463,0,0,4,6,14,25
1.30852678,103.861149,0,1,1,4,12,22
1.308532495,103.7923851,0,1,2,4,5,8
1.308589538,103.8882449,1,1,1,2,5,9
1.308617903,103.7929359,0,0,2,4,5,8
1.308635628,103.786332,0,0,1,4,6,7
1.308637777,103.8846448,0,0,2,3,6,7
1.308666022,103.7602582,0,0,0,1,1,1
1.308681908,103.8871237,0,1,1,3,6,9
1.308694738,103.7840488,0,0,0,3,5,7
1.308728888,103.7967389,0,0,1,4,5,7
1.308760818,103.885032,0,0,2,3,6,8
1.308789494,103.7926956,0,0,2,4,5,8
1.308819853,103.783839,0,0,0,3,5,7
1.308820696,103.8520653,0,0,3,6,14,23
1.308846755,103.7891468,0,1,2,3,6,7
1.308863318,103.8853727,0,0,2,3,6,8
1.30887985,103.7848029,0,0,0,3,5,7
1.30894453,103.8835301,0,0,1,3,7,9
1.308946249,103.8883889,1,1,1,2,5,9
1.308972504,103.7592329,0,0,0,1,1,1
1.309037039,103.8528477,0,0,3,6,14,23
1.309097987,103.7683559,0,0,0,1,2,2
1.309143844,103.7884199,0,1,2,3,6,7
1.309152394,103.8822425,0,0,1,3,6,9
1.309232901,103.8523607,0,0,3,5,14,22
1.309288369,103.8614425,0,1,1,4,12,19
1.309344983,103.7955594,0,1,1,4,5,7
1.309352847,103.7948733,0,0,1,4,5,7
1.309356763,103.7854897,0,0,0,3,5,7
1.309360395,103.7932051,0,0,3,4,5,7
1.309416071,103.8839001,0,0,1,3,7,10
1.309443155,103.8833363,0,0,1,3,7,10
1.309456122,103.7699188,0,0,0,2,2,2
1.309469497,103.8824375,0,0,1,3,6,10
1.309540132,103.7705008,0,0,0,2,2,2
1.309603663,103.7840235,0,0,0,3,5,7
1.309626523,103.7711231,0,0,0,2,2,2
1.309640784,103.8844718,0,0,2,3,7,11
1.309707378,103.7890999,0,1,2,3,6,7
1.30977118,103.784714,0,0,0,3,5,7
1.309820509,103.8850722,0,0,2,3,6,11
1.309959001,103.7602103,0,0,0,1,1,1
1.309983984,103.7926014,0,0,3,3,5,7
1.31004549,103.7691238,0,0,0,1,2,2
1.310048006,103.8846782,0,0,2,3,7,11
1.310063407,103.7844981,0,0,0,3,5,7
1.310103026,103.788546,0,0,2,3,6,7
1.310150547,103.7870824,0,0,1,3,5,7
1.310175719,103.7700032,0,0,0,2,2,2
1.310220635,103.8832354,0,0,1,3,7,11
1.310225666,103.7709018,0,0,0,2,2,2
1.310316292,103.7917389,0,0,2,3,6,7
1.310320167,103.7604116,0,0,0,1,1,1
1.310335922,103.7713557,0,0,0,2,2,2
1.310411405,103.886398,0,0,1,3,6,10
1.310491604,103.792257,0,0,3,3,5,7
1.310572276,103.7876431,0,0,1,3,6,7
1.310672218,103.8850317,0,0,1,3,6,11
1.31083088,103.7607961,0,0,0,1,1,2
1.310879202,103.7695726,0,0,0,1,2,2
1.310908639,103.7706643,0,0,0,2,2,2
1.310976125,103.7923799,0,0,2,3,5,7
1.310988047,103.7715851,0,0,0,2,2,2
1.31101769,103.7914519,0,0,1,3,6,7
1.311043468,103.8516606,0,0,2,5,15,20
1.311058611,103.7918866,0,0,2,3,6,7
1.311061664,103.7891177,0,0,1,3,6,6
1.31109876,103.7659064,0,0,1,1,2,2
1.311099155,103.7663995,0,0,1,1,2,2
1.311151417,103.7669352,0,0,1,1,2,2
1.311157766,103.7610175,0,0,0,1,1,2
1.311288236,103.7872306,0,0,0,3,5,6
1.311290912,103.8977034,0,0,0,2,4,8
1.311347304,103.7710974,0,0,0,2,2,2
1.311389416,103.7670932,0,0,1,1,2,2
1.311438523,103.7882989,0,0,1,3,6,6
1.311441232,103.769692,0,0,0,2,2,2
1.311498985,103.8740318,0,0,1,2,7,11
1.311558711,103.9232914,0,0,0,0,0,2
1.311569936,103.7668671,0,0,1,1,2,2
1.311580406,103.7642113,0,0,1,1,1,2
1.311581073,103.771625,0,0,0,2,2,2
1.311600762,103.8514001,0,0,1,5,15,20
1.311659735,103.7617615,0,0,0,1,1,2
1.31170259,103.8973795,0,0,0,2,4,8
1.311762898,103.9231131,0,0,0,0,0,2
1.311797847,103.8738525,0,1,1,1,7,11
1.311799557,103.7672502,0,0,1,1,2,2
1.311908623,103.9234743,0,0,0,0,0,2
1.311928068,103.7669853,0,0,1,1,2,2
1.311970645,103.763803,0,0,1,1,1,2
1.311981131,103.8516385,0,1,1,5,11,20
1.311993433,103.7871279,0,0,0,3,5,6
1.312079689,103.7608021,0,0,0,1,1,2
1.312101244,103.8971871,0,0,0,2,4,9
1.312108235,103.8737837,0,1,1,1,7,11
1.312119204,103.7666735,0,0,1,1,2,2
1.312269291,103.7664304,0,0,1,1,2,2
1.312273733,103.7883611,0,0,0,3,5,6
1.312280541,103.7599815,0,0,0,1,1,1
1.312293493,103.8976928,0,0,0,2,4,10
1.312299789,103.7699438,0,0,0,2,2,2
1.312344472,103.8698983,0,1,1,3,6,11
1.312348005,103.8737478,0,1,1,1,7,11
1.312367682,103.8521093,0,1,1,5,10,20
1.31237873,103.7869715,0,0,0,3,5,6
1.312406419,103.7687523,0,0,1,1,2,2
1.312511991,103.7632688,0,0,1,1,1,2
1.312513057,103.7649278,0,1,1,1,1,2
1.312516969,103.7608674,0,0,0,1,1,2
1.312549536,103.7716764,0,0,0,2,2,2
1.312589174,103.8965912,0,0,0,3,4,9
1.312619852,103.8725251,0,1,1,2,8,11
1.312693106,103.7883088,0,0,0,3,5,6
1.312716928,103.7699026,0,0,0,2,2,2
1.312820692,103.768917,0,0,1,1,2,2
1.312879757,103.786855,0,0,0,3,5,6
1.312912189,103.762861,0,0,1,1,1,2
1.312917571,103.8697431,0,1,1,4,6,11
1.312940672,103.7716487,0,0,0,2,2,2
1.312957982,103.8501587,0,0,1,3,10,19
1.312984501,103.8704303,0,2,2,6,14,22
1.313067181,103.7673393,0,0,1,1,2,2
1.313079277,103.8723802,0,1,1,2,8,11
1.313127969,103.871737,0,1,1,3,8,12
1.313154788,103.8509083,0,0,1,4,12,19
1.313159457,103.8952162,0,0,0,3,5,9
1.313169458,103.8708193,0,1,1,3,7,11
1.313176188,103.897215,0,0,0,2,4,10
1.313193696,103.7881922,0,0,0,3,5,6
1.313262238,103.7649742,0,1,1,1,1,2
1.31327536,103.8734891,0,0,1,2,8,11
1.313292771,103.762553,0,0,1,1,1,2
1.313297839,103.8728376,0,1,1,2,8,11
1.313359326,103.7639026,0,1,1,1,1,2
1.313444721,103.7824811,0,0,1,1,3,6
1.313492924,103.7698548,0,0,0,1,2,2
1.313530411,103.7708598,0,0,0,2,2,2
1.313538861,103.7654763,0,1,1,1,2,2
1.313541965,103.8954818,0,0,0,3,5,9
1.313585749,103.7690843,0,0,1,1,2,2
1.313614227,103.8716044,0,1,1,3,8,13
1.313669795,103.8960696,0,0,0,2,5,9
1.313693156,103.8403875,0,1,2,3,7,18
1.313704738,103.8515978,0,0,1,3,9,18
1.313720674,103.8552727,0,1,1,5,10,20
1.313738441,103.8719033,0,1,1,2,8,13
1.313744705,103.7677818,0,0,1,1,2,2
1.313769603,103.7826027,0,0,0,1,3,6
1.313774387,103.7625352,0,0,1,1,1,2
1.313791315,103.8952287,0,0,0,3,6,10
1.313793188,103.8730939,0,0,1,2,8,12
1.313806612,103.8969105,0,0,0,3,4,10
1.313828129,103.8723808,0,1,1,2,8,12
1.313903945,103.7825628,0,0,0,1,3,6
1.313959671,103.7698314,0,0,0,1,2,2
1.313983252,103.7665331,0,1,1,1,2,2
1.313991615,103.767089,0,1,1,1,2,2
1.314005835,103.8568313,0,0,1,5,9,15
1.314016223,103.7618274,0,0,1,1,1,2
1.314020576,103.7627406,0,0,1,1,1,2
1.314082796,103.7692027,0,0,1,1,2,2
1.314122542,103.7645186,0,1,1,1,1,2
1.314137854,103.7679422,0,0,1,1,2,2
1.314210516,103.7640104,0,1,1,1,1,2
1.314230663,103.8700611,0,0,1,3,7,12
1.31423937,103.870914,0,0,1,3,7,13
1.31424121,103.8506228,0,0,1,3,10,18
1.314277695,103.8556456,0,1,1,4,9,18
1.314278602,103.7713506,0,0,0,2,2,2
1.314298734,103.8728282,0,0,1,2,8,12
1.314307076,103.8566595,0,0,1,4,8,15
1.314419826,103.7666135,0,1,1,1,2,2
1.314433815,103.8960611,0,0,0,2,7,10
1.314451299,103.7695645,0,0,1,1,2,2
1.314458536,103.8560192,0,1,1,3,8,16
1.314477856,103.8510724,0,0,1,3,10,18
1.314481097,103.870458,0,0,1,3,7,13
1.314562106,103.7625302,0,0,1,1,1,2
1.314568897,103.7616126,0,0,1,1,1,2
1.314639131,103.7647977,1,1,1,1,1,2
1.314740295,103.7674876,0,1,1,1,2,2
1.31483627,103.8966373,0,0,0,3,6,11
1.314846411,103.895865,0,0,2,3,7,10
1.314896196,103.7644231,1,1,1,1,1,2
1.314991389,103.8605054,0,0,1,4,8,14
1.315054205,103.8703037,0,0,1,3,7,13
1.315096685,103.7668174,0,1,1,1,2,2
1.315140198,103.8507984,0,0,1,4,10,18
1.315141595,103.7660562,1,1,1,1,2,2
1.315184195,103.7674987,0,1,1,1,2,2
1.315185027,103.7684327,0,0,1,1,2,2
1.315263539,103.8706889,0,0,1,3,7,12
1.315315951,103.8494542,0,0,0,4,9,18
1.31535007,103.7708614,0,0,0,2,2,2
1.315407591,103.8989404,0,0,0,3,4,9
1.315431758,103.8716516,0,0,1,3,7,12
1.315437621,103.8498177,0,0,0,4,10,18
1.315477153,103.8603129,0,0,2,4,8,14
1.31551163,103.8503779,0,0,0,4,10,18
1.315620153,103.7701917,0,0,0,1,2,2
1.315698964,103.8597852,0,0,2,4,8,14
1.315789918,103.8484815,0,0,0,4,8,17
1.315842362,103.8606445,0,0,2,4,7,15
1.315873249,103.8712962,0,0,1,3,6,12
1.315885232,103.8991554,0,0,0,3,4,9
1.315958638,103.7710544,0,0,0,2,2,2
1.315993889,103.886009,0,0,1,4,8,12
1.316001326,103.7641858,0,1,1,1,1,2
1.316005236,103.8497916,0,0,0,4,10,18
1.316051181,103.8612187,0,0,2,4,7,15
1.316055677,103.7691127,0,0,1,1,2,2
1.316231861,103.763939,0,1,1,1,1,2
1.316235211,103.8768812,0,0,0,3,6,15
1.316239365,103.7635664,0,1,1,1,1,2
1.316290398,103.7695321,0,0,1,1,2,2
1.316292321,103.878899,0,0,1,2,7,14
1.316338073,103.8484685,0,0,0,2,8,17
1.316350523,103.8859388,0,0,1,4,8,12
1.316411901,103.8053738,0,1,1,1,5,10
1.3164399,103.8854576,0,1,1,4,8,11
1.316499491,103.8783838,0,0,0,3,6,14
1.316525427,103.852092,0,0,0,1,8,15
1.31655991,103.8072881,0,1,1,1,5,8
1.316589211,103.8489097,0,0,0,2,9,16
1.316595079,103.8795456,0,0,1,1,7,12
1.316633716,103.7639341,0,1,1,1,1,2
1.316668875,103.8760975,0,0,0,3,5,15
1.316679432,103.7692312,0,0,1,1,2,2
1.316757072,103.8511056,0,0,0,2,9,15
1.316758614,103.8868112,0,0,1,4,8,12
1.316777163,103.7708971,0,0,0,1,2,2
1.316789225,103.8617819,0,1,2,3,7,14
1.316818844,103.8766396,0,0,0,3,5,15
1.316855329,103.8755513,0,0,0,3,6,15
1.316858776,103.8877612,0,0,0,4,8,12
1.316866481,103.8493636,0,0,0,2,9,14
1.316900139,103.8803281,0,1,1,1,9,12
1.316901344,103.7653107,0,1,1,1,1,2
1.316904786,103.8882081,0,0,1,4,8,12
1.316994112,103.7685066,0,0,1,1,2,2
1.316996486,103.8977489,0,0,0,3,7,10
1.317000196,103.8759946,0,0,0,3,5,15
1.317089902,103.8609048,0,1,2,3,7,14
1.317118086,103.7699618,0,0,0,1,2,2
1.317160584,103.8765829,0,0,0,3,5,15
1.317179474,103.7707888,0,0,0,1,2,2
1.31718044,103.89834,0,0,0,3,7,10
1.31720886,103.9014318,0,0,1,2,5,8
1.317266295,103.8067829,1,1,1,2,5,8
1.317319712,103.8080572,1,1,1,3,5,9
1.317337215,103.8784427,0,0,0,2,5,14
1.317380248,103.764787,0,1,1,1,1,2
1.317405112,103.8977746,0,0,0,3,7,10
1.317412042,103.767417,0,0,1,1,2,2
1.317443878,103.8863737,0,0,1,3,8,12
1.31747603,103.8763541,0,0,0,3,5,15
1.317501308,103.8989115,0,0,0,3,6,9
1.317501461,103.8982065,0,0,0,3,7,10
1.317556995,103.8871303,0,0,1,4,8,13
1.31756399,103.7679752,0,0,1,1,2,2
1.317571243,103.8986477,0,0,0,3,6,10
1.317596268,103.7826504,0,0,0,1,2,6
1.317602618,103.9017072,0,0,1,2,5,8
1.317604557,103.782221,0,0,0,1,2,5
1.317679508,103.8849716,0,1,1,3,8,12
1.317702812,103.7690767,0,0,0,1,2,2
1.317710415,103.862786,0,1,2,2,6,12
1.31772915,103.8877599,0,0,0,5,8,13
1.317786314,103.8072628,1,1,1,3,5,8
1.317823747,103.8800776,0,0,1,2,10,13
1.317908526,103.7709345,0,0,0,1,2,2
1.317912294,103.9013884,0,0,1,2,5,8
1.317962273,103.8974527,0,0,1,3,7,10
1.317978017,103.7678315,0,0,1,1,2,2
1.31803746,103.7654134,0,0,1,1,1,2
1.318038007,103.7645191,0,0,1,1,1,2
1.318040811,103.8742228,0,0,1,3,6,12
1.318072851,103.8970875,0,0,1,3,7,10
1.318100065,103.7666926,0,0,1,1,1,2
1.318115593,103.8982207,0,0,0,3,6,10
1.31812074,103.7690884,0,0,0,1,2,2
1.318142424,103.9318632,0,0,0,1,1,2
1.318176427,103.8614038,0,1,1,2,6,12
1.318177351,103.8854258,0,0,1,5,8,11
1.318183439,103.9013112,0,1,1,2,5,8
1.318203977,103.7488162,0,0,0,0,0,2
1.318211531,103.8847523,0,1,1,4,9,12
1.318226619,103.8978549,0,0,0,3,7,10
1.318286638,103.9454818,0,0,0,1,1,2
1.318307537,103.8629219,0,1,1,2,6,10
1.318309195,103.887754,0,0,0,5,8,13
1.318315638,103.8990247,0,0,0,3,6,10
1.318344291,103.767572,0,0,1,1,2,2
1.318348572,103.8560612,0,0,0,3,8,13
1.318363214,103.7698465,0,0,0,1,2,2
1.318388638,103.8866757,0,0,1,5,8,13
1.318440429,103.8998522,0,0,1,3,7,9
1.318442335,103.8563499,0,0,0,3,7,13
1.318470095,103.7645261,0,0,1,1,1,2
1.318470366,103.7654195,0,0,1,1,1,2
1.318488058,103.7667015,0,0,1,1,1,2
1.318493779,103.9438725,0,0,0,0,1,2
1.318512076,103.7473725,0,0,0,0,0,1
1.318517578,103.8987875,0,0,0,3,6,10
1.318555348,103.7680283,0,0,1,1,2,2
1.318574054,103.9460809,0,0,0,1,1,2
1.318594196,103.8996802,0,0,1,3,6,9
1.318623478,103.8623244,0,1,1,2,6,11
1.318670387,103.9451056,0,0,0,1,1,2
1.318698325,103.8632322,0,1,1,2,6,9
1.318723581,103.8742265,0,0,1,3,6,13
1.318728754,103.7700713,0,0,0,1,2,2
1.318736079,103.9457156,0,0,0,1,1,2
1.318750888,103.9433639,0,0,0,0,1,2
1.318821473,103.7492264,0,0,0,0,0,2
1.318832253,103.808062,0,1,1,4,4,8
1.318842603,103.8568377,0,0,0,3,6,13
1.318890482,103.7486275,0,0,0,0,0,2
1.318951762,103.850518,0,0,0,2,6,12
1.318964653,103.8842872,0,0,1,5,9,11
1.31896794,103.856342,0,0,0,3,6,13
1.318974103,103.9440762,0,0,0,1,1,2
1.319009211,103.7474331,0,0,0,0,0,1
1.319022393,103.7466919,0,0,0,0,0,1
1.319045635,103.9456245,0,0,0,1,1,2
1.31905495,103.8829009,0,1,1,2,9,12
1.319064417,103.7639598,0,0,1,1,1,2
1.319088944,103.7644412,0,0,1,1,1,2
1.319093438,103.8639053,0,1,1,3,7,8
1.319116568,103.7654922,0,0,1,1,1,2
1.319126186,103.7669837,0,0,1,1,1,2
1.319169017,103.769054,0,0,0,1,2,2
1.319175152,103.8853216,0,0,1,6,8,12
1.31920343,103.8863355,0,0,1,6,8,13
1.319234207,103.7496543,0,0,0,0,0,2
1.31925983,103.9452029,0,0,0,1,1,2
1.319350264,103.9436324,0,0,0,1,1,2
1.31935456,103.7651093,0,0,1,1,1,2
1.319392918,103.8844399,0,0,1,5,9,11
1.319432746,103.861091,1,1,1,2,6,12
1.319446691,103.7656494,0,0,1,1,1,2
1.319468621,103.8827515,0,0,1,2,9,11
1.319470224,103.8570358,0,0,0,3,5,13
1.319470818,103.9457833,0,0,0,1,1,2
1.319490182,103.7673379,0,0,0,1,1,2
1.319510102,103.7479472,0,0,0,0,0,2
1.319522679,103.7640251,0,0,0,1,1,2
1.31955256,103.7426448,0,0,0,0,0,1
1.319620579,103.7471114,0,0,0,0,0,1
1.319639686,103.9449652,0,0,0,1,1,2
1.31965596,103.7644546,0,0,0,1,1,2
1.319663167,103.7691398,0,0,0,1,2,2
1.319674147,103.9460531,0,0,0,1,1,2
1.319695472,103.868365,0,0,1,4,6,9
1.319715254,103.8568704,0,0,0,3,4,13
1.319727937,103.9466269,0,0,0,1,1,2
1.319756647,103.9342743,0,0,0,1,1,3
1.319788851,103.7677875,0,0,0,1,1,2
1.319795086,103.8604358,0,1,1,2,5,12
1.319816613,103.7492833,0,0,0,0,0,2
1.319844175,103.8594625,0,1,1,2,5,13
1.319879635,103.741754,0,0,0,0,1,1
1.319969435,103.9428186,0,0,0,1,2,2
1.319974503,103.7427392,0,0,0,0,1,1
1.319976747,103.8844393,0,0,1,6,8,12
1.319981244,103.8590051,0,0,1,3,5,13
1.320030281,103.7404787,0,0,0,0,1,1
1.320035541,103.9445701,0,0,0,1,1,2
1.320040799,103.9451967,0,0,0,1,1,2
1.320051467,103.7411299,0,0,0,0,1,1
1.320057978,103.8669394,0,0,0,3,6,9
1.32007896,103.8828136,0,0,1,3,8,12
1.320083149,103.7472473,0,0,0,0,0,1
1.320105794,103.7655735,0,0,0,1,1,2
1.32011535,103.9465703,0,0,0,1,1,2
1.320126278,103.7398885,0,0,0,0,1,1
1.32014419,103.7632535,0,0,0,1,1,2
1.320145954,103.9331634,0,0,0,1,1,3
1.320148599,103.8597637,0,1,1,2,5,13
1.320179385,103.8663658,0,0,0,3,6,8
1.320183255,103.9008049,0,1,1,3,7,9
1.320249395,103.8585486,0,0,1,3,4,13
1.32027016,103.7659449,0,0,0,1,1,2
1.320289307,103.8585102,0,0,1,3,4,13
1.320292535,103.901356,0,1,1,2,7,9
1.320302528,103.7418485,0,0,0,0,1,1
1.320308144,103.7389677,0,0,0,0,1,1
1.320308923,103.94609,0,0,0,1,1,2
1.320329641,103.7493901,0,0,0,0,0,2
