,private_lat,private_lon,mall_lat,mall_lon,distance
1184,1.31501490880037,103.935756171002,1.32475054237912,103.92918919889,1.301159
1185,1.31501566171397,103.943470472129,1.32475054237912,103.92918919889,1.919581
1186,1.31501745994075,103.777799437784,1.31427043922294,103.765147487482,1.410461
1187,1.3150220684132,103.923074440504,1.32475054237912,103.92918919889,1.272902
1188,1.31502432605995,103.826570312809,1.30665484543191,103.829588045188,0.984509
1189,1.31503177108757,103.894760386542,1.31470866320366,103.893508573389,0.143823
1190,1.31503287559433,103.777257042068,1.31427043922294,103.765147487482,1.350311
1191,1.31506105973759,103.856679863644,1.3113827185663,103.856626855768,0.406775
1192,1.31506262218241,103.834741202363,1.30730468891062,103.833818438639,0.863958
1193,1.31507578093932,103.943138987244,1.32475054237912,103.92918919889,1.885369
1194,1.31507810095658,103.906372460422,1.30522306203042,103.905043928938,1.099704
1195,1.31511560847861,103.900276347946,1.31899666903663,103.894894915962,0.736784
1196,1.31511813894895,103.846765148153,1.31719450988559,103.843611443038,0.419402
1197,1.31513812749678,103.842640203235,1.31719450988559,103.843611443038,0.251768
1198,1.31514147457982,103.888042831488,1.31470866320366,103.893508573389,0.610164
1199,1.31514448371947,103.884050282732,1.31881486980278,103.892580778242,1.032474
1200,1.31514534529478,103.852365754708,1.3113827185663,103.856626855768,0.630859
1201,1.31514994452974,103.853478164047,1.3113827185663,103.856626855768,0.544349
1202,1.31515111853303,103.755817935612,1.31489619639366,103.764423054189,0.958082
1203,1.31519248013843,103.782782232318,1.30681500712523,103.788462732266,1.121499
1204,1.31519332622797,103.888717565728,1.31470866320366,103.893508573389,0.53588
1205,1.31519496465052,103.88657401161,1.31470866320366,103.893508573389,0.773621
1206,1.31520570234631,103.889925313896,1.31470866320366,103.893508573389,0.402552
1207,1.31520905789978,103.854919307157,1.3113827185663,103.856626855768,0.463814
1208,1.31524471792011,103.845450576406,1.31719450988559,103.843611443038,0.29728
1209,1.31525702251664,103.887174862978,1.31470866320366,103.893508573389,0.707484
1210,1.31528810526081,103.889430101654,1.31470866320366,103.893508573389,0.458394
1211,1.31531826229036,103.835052683515,1.30730468891062,103.833818438639,0.896683
1212,1.31532312585557,103.843055868846,1.31719450988559,103.843611443038,0.215968
1213,1.31533256536357,103.936275938681,1.32475054237912,103.92918919889,1.306338
1214,1.31533808833757,103.781410638174,1.30681500712523,103.788462732266,1.226438
1215,1.3153487379872,103.84144796992,1.31719450988559,103.843611443038,0.315638
1216,1.31535435087488,103.940768478997,1.32475054237912,103.92918919889,1.655333
1217,1.31535537044873,103.886535887931,1.31881486980278,103.892580778242,0.773891
1218,1.31536955463919,103.776942592447,1.31427043922294,103.765147487482,1.318296
1219,1.31537163676347,103.808430102826,1.30485342102105,103.823883490852,2.076164
1220,1.31537475902919,103.842399874258,1.31719450988559,103.843611443038,0.242218
1221,1.31537658111476,103.905462947954,1.30522306203042,103.905043928938,1.123692
1222,1.31538221755903,103.887936481421,1.31470866320366,103.893508573389,0.624577
1223,1.31541313542995,103.907986439428,1.30522306203042,103.905043928938,1.173388
1224,1.31541887015515,103.752996217919,1.31489619639366,103.764423054189,1.273009
1225,1.31544838531983,103.840354841468,1.31719450988559,103.843611443038,0.41065
1226,1.31546636181029,103.834295750594,1.30730468891062,103.833818438639,0.904038
1227,1.31547211014542,103.825103568175,1.30665484543191,103.829588045188,1.095282
1228,1.31547382078474,103.92501436288,1.32475054237912,103.92918919889,1.12609
1229,1.31547407018063,103.888827552085,1.31470866320366,103.893508573389,0.527783
1230,1.31550047383755,103.825624186108,1.30665484543191,103.829588045188,1.072983
1231,1.3155055432603,103.758056882156,1.31489619639366,103.764423054189,0.71169
1232,1.31552496371882,103.887975469134,1.31470866320366,103.893508573389,0.622361
