,hdb_lat,hdb_lon,mrtlrt_lat,mrtlrt_lon,distance
6186,1.37785957,103.8920207,1.38277158353267,103.893092468701,0.556088
6187,1.377863721,103.7681392,1.37775464931119,103.766667312264,0.164246
6188,1.377879046,103.7521037,1.37665929343111,103.753699631572,0.223014
6189,1.377889646,103.7542399,1.37665929343111,103.753699631572,0.14874
6190,1.377902,103.7674123,1.37775464931119,103.766667312264,0.084494
6191,1.377907406,103.9359844,1.37295187483845,103.949257638047,1.575507
6192,1.377939318,103.7509154,1.37861216691834,103.749051503721,0.220368
6193,1.377939795,103.8869766,1.38277158353267,103.893092468701,0.86527
6194,1.377943524,103.8404792,1.3817576070024,103.844800823243,0.639665
6195,1.377949571,103.904346,1.38403076701516,103.902257550997,0.711461
6196,1.37795244,103.8384469,1.37210317322243,103.836790769973,0.67253
6197,1.377957988,103.7529316,1.37665929343111,103.753699631572,0.167115
6198,1.377969305,103.8392171,1.37210317322243,103.836790769973,0.702605
6199,1.377971765,103.8880995,1.38277158353267,103.893092468701,0.768399
6200,1.377984697,103.7667147,1.37775464931119,103.766667312264,0.025978
6201,1.377987156,103.7551876,1.37665929343111,103.753699631572,0.221313
6202,1.378009451,103.9406866,1.37295187483845,103.949257638047,1.105704
6203,1.378010013,103.9010708,1.38403076701516,103.902257550997,0.678718
6204,1.378014377,103.7692052,1.37775464931119,103.766667312264,0.283892
6205,1.378035475,103.7450193,1.38029828610944,103.745291799876,0.252041
6206,1.378043936,103.8931526,1.38277158353267,103.893092468701,0.522802
6207,1.378048653,103.9375745,1.37295187483845,103.949257638047,1.417077
6208,1.378055381,103.7535882,1.37665929343111,103.753699631572,0.15487
6209,1.378065744,103.8840407,1.38277158353267,103.893092468701,1.133804
6210,1.378083197,103.938173,1.37295187483845,103.949257638047,1.357816
6211,1.378091904,103.88899,1.38277158353267,103.893092468701,0.690073
6212,1.378101299,103.7360023,1.38029828610944,103.745291799876,1.061964
6213,1.378107201,103.7430463,1.38029828610944,103.745291799876,0.348062
6214,1.378133197,103.8917308,1.38277158353267,103.893092468701,0.534807
6215,1.37814104,103.8912578,1.38277158353267,103.893092468701,0.55123
