,private_lat,private_lon,park_lat,park_lon,distance
2991,1.37940391332402,103.862787123467,1.378639,103.863338,0.104461
2992,1.37943779523769,103.944484144173,1.3789,103.94608,0.18729
2993,1.37949806579658,103.96427192174,1.381234,103.950481,1.546713
2994,1.37954300849291,103.865149792346,1.379162,103.866937,0.203307
2995,1.37963530778824,103.943403375787,1.3789,103.94608,0.308772
2996,1.3797098272269,103.829200705622,1.382009,103.829206,0.254232
2997,1.37972709158017,103.760191017381,1.375881,103.757226,0.538279
2998,1.37975525811299,103.864515318637,1.378639,103.863338,0.180004
2999,1.37976059991781,103.963077852592,1.381234,103.950481,1.411306
3000,1.37979661650275,103.831791410723,1.378694,103.832599,0.151467
3001,1.37989464950184,103.96274397719,1.381234,103.950481,1.372727
3002,1.37992376908674,103.887491361899,1.385421,103.877893,1.229019
3003,1.37993635799156,103.935495173706,1.372195,103.941115,1.060133
3004,1.37995185155406,103.867396301451,1.379162,103.866937,0.101196
3005,1.37996162580863,103.873509980953,1.379526,103.875032,0.176098
3006,1.37997884739248,103.862612495287,1.378639,103.863338,0.168726
3007,1.38001020021372,103.829668760051,1.382009,103.829206,0.226938
3008,1.38001083900926,103.898739652792,1.377165,103.898595,0.31509
3009,1.38005079580315,103.96390014473,1.381234,103.950481,1.499102
3010,1.38021784521935,103.899857253068,1.377165,103.898595,0.365629
3011,1.38022453673407,103.964446142905,1.381234,103.950481,1.558148
3012,1.38023739502373,103.830574130746,1.382009,103.829206,0.248106
3013,1.38029080909587,103.964674596342,1.381234,103.950481,1.583008
3014,1.38032271616461,103.873755869671,1.379526,103.875032,0.167123
3015,1.3804163003519,103.943706742355,1.3789,103.94608,0.312838
3016,1.38044509461748,103.944359245034,1.3789,103.94608,0.256634
3017,1.3804716903677,103.945023117184,1.3789,103.94608,0.209849
3018,1.38052698152156,103.873485130356,1.379526,103.875032,0.204659
3019,1.38053648795689,103.830960991161,1.382009,103.829206,0.254277
3020,1.38059148518834,103.867484313587,1.379162,103.866937,0.169395
3021,1.38059481524565,103.945667823911,1.3789,103.94608,0.192936
3022,1.38072574908428,103.830305922187,1.382009,103.829206,0.187398
3023,1.38077681373622,103.946289550902,1.3789,103.94608,0.208835
3024,1.38088677986842,103.873730427824,1.379526,103.875032,0.208858
3025,1.3809657561666,103.900820298646,1.377165,103.898595,0.487806
3026,1.38104672286902,103.867095378388,1.381467,103.868775,0.192611
3027,1.38104718431379,103.836494596458,1.38068,103.837488,0.117773
3028,1.38108231024514,103.87345337645,1.379526,103.875032,0.245924
3029,1.38117296444205,103.833002562288,1.379764,103.834644,0.240086
3030,1.38117609488719,103.894377770931,1.377165,103.898595,0.645741
3031,1.381243086918,103.829953642153,1.382009,103.829206,0.118724
3032,1.38125149368121,103.892365947007,1.377165,103.898595,0.827483
3033,1.38125247805632,103.868309426891,1.381467,103.868775,0.056984
3034,1.38125622942809,103.832416693867,1.378694,103.832599,0.284044
3035,1.381284454557,103.902877565841,1.377165,103.898595,0.659266
3036,1.38143238111123,103.863043130131,1.381155,103.860942,0.235832
3037,1.38156517978208,103.87377112809,1.379526,103.875032,0.265578
3038,1.38160509277,103.862252094607,1.381155,103.860942,0.154057
3039,1.38171310724704,103.830165804211,1.382009,103.829206,0.111713
3040,1.38171959435797,103.875933489157,1.379526,103.875032,0.262486
3041,1.38189286322029,103.891374413035,1.377165,103.898595,0.958651
3042,1.38192465649776,103.830418344353,1.382009,103.829206,0.135241
3043,1.38193442744681,103.940839678846,1.3789,103.94608,0.672817
3044,1.38205286891444,103.828211857123,1.382009,103.829206,0.110742
3045,1.38205333331051,103.861792257461,1.383083,103.861451,0.120022
3046,1.38231949556004,103.861964696274,1.383083,103.861451,0.101959
3047,1.38248193412919,103.86467344503,1.383069,103.866843,0.250018
