,private_lat,private_lon,supermarket_lat,supermarket_lon,distance
2236,1.34351875675561,103.881905451986,1.345608,103.882696,0.247204
2237,1.34354796106911,103.868658434784,1.350676,103.871862,0.865066
2238,1.34366958875438,103.869789827423,1.350676,103.871862,0.808327
2239,1.34367677730896,103.769064363268,1.342075,103.774633,0.644542
2240,1.34379302344891,103.732835148592,1.345512,103.731219,0.261683
2241,1.34380014106417,103.787950670728,1.338995,103.793134,0.78426
2242,1.34383006323463,103.873914420696,1.350676,103.871862,0.790698
2243,1.3438487620392,103.86842813539,1.350676,103.871862,0.846136
2244,1.34386088362378,103.768589874738,1.342075,103.774633,0.700927
2245,1.34386130434684,103.773042970436,1.342075,103.774633,0.265192
2246,1.34387710487363,103.871598925171,1.350676,103.871862,0.752357
2247,1.34391318334892,103.862154937677,1.339045,103.855541,0.911893
2248,1.34395370917525,103.861126478073,1.339045,103.855541,0.825228
2249,1.3440075243723,103.872505962065,1.350676,103.871862,0.74084
2250,1.34412954924506,103.870326858057,1.350676,103.871862,0.743761
2251,1.34413496152299,103.862898766696,1.335454,103.863388,0.961439
2252,1.34414306956993,103.86115565456,1.339045,103.855541,0.841556
2253,1.34415233562955,103.768314226642,1.342075,103.774633,0.739776
2254,1.34420050469966,103.863208906877,1.335454,103.863388,0.967349
2255,1.34420596596672,103.878178442455,1.345608,103.882696,0.526114
2256,1.34423379410868,103.867604497343,1.350676,103.871862,0.855532
2257,1.34424277054184,103.872562841478,1.350676,103.871862,0.715617
2258,1.3443517442781,103.878826112103,1.345608,103.882696,0.452524
2259,1.34439427998194,103.875423763667,1.350676,103.871862,0.799744
2260,1.34440267692475,103.866276528364,1.350676,103.871862,0.931434
2261,1.34440319329816,103.768395045596,1.342075,103.774633,0.740413
2262,1.34443545663216,103.769846922912,1.342075,103.774633,0.593151
2263,1.34443842966792,103.8675267343,1.350676,103.871862,0.841716
2264,1.34445395835935,103.862188763449,1.339045,103.855541,0.951345
2265,1.34449971731493,103.862680111957,1.339045,103.855541,0.997515
2266,1.34450849843303,103.773058091939,1.342075,103.774633,0.321132
2267,1.34454437704007,103.868923396673,1.350676,103.871862,0.752755
2268,1.34462755554801,103.71838138374,1.349955,103.717705,0.593871
2269,1.34477114972093,103.963820610847,1.33492,103.963654,1.089448
2270,1.34477300646021,103.872318867919,1.350676,103.871862,0.6547
2271,1.34477670973468,103.77355687064,1.342075,103.774633,0.321853
2272,1.34477735823594,103.879895893117,1.345608,103.882696,0.324875
2273,1.34479043219016,103.877258088204,1.345608,103.882696,0.611895
2274,1.34481825847721,103.87123873961,1.350676,103.871862,0.651422
2275,1.34481920135956,103.766402228866,1.342075,103.774633,0.964947
2276,1.34485854983769,103.875100778586,1.350676,103.871862,0.737364
2277,1.34490549467176,103.867942309702,1.350676,103.871862,0.772932
2278,1.34493136118736,103.771799311552,1.342075,103.774633,0.446326
2279,1.34493857812702,103.882420894347,1.345608,103.882696,0.080103
2280,1.34497574960667,103.77275296452,1.342075,103.774633,0.382958
2281,1.34501243725819,103.867277241012,1.350676,103.871862,0.807789
2282,1.34502011980928,103.960564648875,1.342706,103.953025,0.87723
2283,1.34502932055631,103.76800045525,1.342075,103.774633,0.807187
2284,1.34504179052521,103.733420522484,1.345512,103.731219,0.250461
2285,1.34510640009665,103.872067786316,1.350676,103.871862,0.616284
2286,1.34515432739345,103.771185345772,1.342075,103.774633,0.512984
2287,1.34515614792695,103.862967611841,1.339045,103.855541,1.067581
2288,1.34522347751628,103.875341341036,1.350676,103.871862,0.716545
2289,1.34531180495099,103.874983525607,1.350676,103.871862,0.687388
2290,1.34531588501516,103.871398582883,1.350676,103.871862,0.594934
2291,1.34547449129535,103.724623449937,1.348333,103.724307,0.318035
