QUERY,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE
GREENWOOD VILLAS GREENWOOD WALK,GREENWOOD VILLAS,1,GREENWOOD WALK,GREENWOOD VILLAS,1 GREENWOOD WALK GREENWOOD VILLAS SINGAPORE 289093,289093,24899.8728416422,35133.6120420173,1.33401027025776,103.805462164531
SPRINGWOOD SPRINGWOOD CRESCENT,SPRINGWOOD CRESCENT,,SPRINGWOOD CRESCENT,NIL,SPRINGWOOD CRESCENT,NIL,23328.9831809532,28987.412097474,1.27842710241318,103.791348743292
CASHEW ESTATE CASHEW TERRACE,CASHEW ESTATE,1,CASHEW TERRACE,CASHEW ESTATE,1 CASHEW TERRACE CASHEW ESTATE SINGAPORE 679539,679539,20431.0723423483,39161.702677371,1.37043807551875,103.765306437038
LANDED HOUSING DEVELOPMENT JOO CHIAT ROAD,,,,,,,,,,
GARDEN VIEW ESTATE CONWAY CIRCLE,GARDEN VIEW ESTATE,1,CONWAY CIRCLE,GARDEN VIEW ESTATE,1 CONWAY CIRCLE GARDEN VIEW ESTATE SINGAPORE 558246,558246,31551.8993743053,37945.1027437299,1.35943633975739,103.865234755298
LANDED HOUSING DEVELOPMENT KEW CRESCENT,,,,,,,,,,
OPERA ESTATE SIGLAP ROAD,OPERA ESTATE,574,SIGLAP ROAD,OPERA ESTATE,574 SIGLAP ROAD OPERA ESTATE SINGAPORE 455944,455944,37731.7077984102,33545.6715597045,1.31964811118945,103.920763001195
LANDED HOUSING DEVELOPMENT PARK VALE,,,,,,,,,,
KING'S GARDEN KING'S WALK,KING'S GARDEN,1,KING'S WALK,KING'S GARDEN,1 KING'S WALK KING'S GARDEN SINGAPORE 268015,268015,24630.8286040546,33279.867449237,1.3172456336863,103.803044852202
CHANGI GROVE JALAN MARIAM,CHANGI GROVE,1,JALAN MARIAM,CHANGI GROVE,1 JALAN MARIAM CHANGI GROVE SINGAPORE 509287,509287,43019.7446020627,38367.8277954962,1.36325572121571,103.968281059947
BANYAN VILLAS LENTOR PLAIN,BANYAN VILLAS,1,LENTOR PLAIN,BANYAN VILLAS,1 LENTOR PLAIN BANYAN VILLAS SINGAPORE 786503,786503,28618.7084046481,41138.5611740034,1.38831704185806,103.838878151936
CHARLTON PARK SURIN LANE,CHARLTON PARK,1,SURIN LANE,CHARLTON PARK,1 SURIN LANE CHARLTON PARK SINGAPORE 535542,535542,33301.8206664883,37407.5578210074,1.35457471605231,103.880958862955
FLORISSA PARK LENTOR LOOP,FLORISSA PARK,21,LENTOR LOOP,FLORISSA PARK,21 LENTOR LOOP FLORISSA PARK SINGAPORE 789078,789078,28319.4634993393,40899.5990141779,1.38615595855123,103.836189202575
EASTERN GROVE JALAN LIMAU KASTURI,EASTERN GROVE,3,JALAN LIMAU KASTURI,EASTERN GROVE,3 JALAN LIMAU KASTURI EASTERN GROVE SINGAPORE 468408,468408,40550.8952246318,34017.6076614577,1.32391510033334,103.946095019915
LANDED HOUSING DEVELOPMENT JUBILEE ROAD,,,,,,,,,,
WOODLANDS PARK JALAN KASAU,WOODLANDS PARK,52,JALAN KASAU,WOODLANDS PARK,52 JALAN KASAU WOODLANDS PARK SINGAPORE 739654,739654,19674.8368786788,44336.0441564657,1.41723271836438,103.758509655934
LANDED HOUSING DEVELOPMENT STURDEE ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT SERANGOON ROAD,,,,,,,,,,
RAYA GARDEN JALAN KELICHAP,RAYA GARDEN,1,JALAN KELICHAP,RAYA GARDEN,1 JALAN KELICHAP RAYA GARDEN SINGAPORE 538157,538157,33350.5178569155,36497.9474314023,1.34634851743096,103.881396276981
FERNWOOD TERRACES EAST COAST AVENUE,,,,,,,,,,
EAST COAST PARK FOURTH STREET,EAST COAST PARK,1,FOURTH STREET,EAST COAST PARK,1 FOURTH STREET EAST COAST PARK SINGAPORE 458255,458255,38120.0816549202,32938.9515816346,1.31416103105833,103.924252539221
LANDED HOUSING DEVELOPMENT MACPHERSON ROAD,,,,,,,,,,
EAST COAST PARK FIRST STREET,EAST COAST PARK,12,FIRST STREET,EAST COAST PARK,12 FIRST STREET EAST COAST PARK SINGAPORE 458284,458284,38081.8314893413,32839.7882490065,1.31326424657257,103.923908810481
LANDED HOUSING DEVELOPMENT LORONG 36 GEYLANG,,,,,,,,,,
SEAVIEW PARK JALAN SEDAP,,,,,,,,,,
LANDED HOUSING DEVELOPMENT ST. HELIER'S AVENUE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT MARIAM CLOSE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT UPPER THOMSON ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT CHANCERY HILL WALK,,,,,,,,,,
EATON PARK GERALD DRIVE,EATON PARK,85,GERALD DRIVE,EATON PARK,85 GERALD DRIVE EATON PARK SINGAPORE 799018,799018,32870.379403986,41105.2568272315,1.38801544862845,103.877082692413
LANDED HOUSING DEVELOPMENT NEO PEE TECK LANE,,,,,,,,,,
OPERA ESTATE JALAN KHAIRUDDIN,OPERA ESTATE,1,JALAN KHAIRUDDIN,OPERA ESTATE,1 JALAN KHAIRUDDIN OPERA ESTATE SINGAPORE 457491,457491,37887.0297729345,33534.1133366376,1.31954353307315,103.922158644552
LANDED HOUSING DEVELOPMENT TOH CRESCENT,,,,,,,,,,
THE GREENWOOD GREENWOOD TERRACE,THE GREENWOOD,220,GREENWOOD TERRACE,THE GREENWOOD,220 GREENWOOD TERRACE THE GREENWOOD SINGAPORE 286919,286919,24941.1009530677,35411.13319166,1.33652007704554,103.805832594757
SEASIDE PARK EAST COAST ROAD,SEASIDE PARK,544,EAST COAST ROAD,SEASIDE PARK,544 EAST COAST ROAD SEASIDE PARK SINGAPORE 458972,458972,37503.9914960591,32504.5794702694,1.31023292394315,103.918716534212
LANDED HOUSING DEVELOPMENT JALAN LIM TAI SEE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT CARLISLE ROAD,,,,,,,,,,
KEMBANGAN ESTATE LORONG SALLEH,KEMBANGAN ESTATE,1,LORONG SALLEH,KEMBANGAN ESTATE,1 LORONG SALLEH KEMBANGAN ESTATE SINGAPORE 416745,416745,36145.0811281996,34095.8110509869,1.32462383729052,103.906506495128
LANDED HOUSING DEVELOPMENT JALAN KEMAMAN,,,,,,,,,,
GERALD MUGLISTON ESTATE GERALD DRIVE,GERALD MUGLISTON ESTATE,105,GERALD DRIVE,GERALD MUGLISTON ESTATE,105 GERALD DRIVE GERALD MUGLISTON ESTATE SINGAPORE 799029,799029,32591.5491035115,40989.2165511716,1.38696606754773,103.874577169476
MAYFLOWER GARDENS MAYFLOWER LANE,MAYFLOWER GARDENS,11,MAYFLOWER LANE,MAYFLOWER GARDENS,11 MAYFLOWER LANE MAYFLOWER GARDENS SINGAPORE 568743,568743,28741.887293864,39240.6762054786,1.37115324666442,103.839984961789
SANNY PARK MERRYN TERRACE,SANNY PARK,1,MERRYN TERRACE,SANNY PARK,1 MERRYN TERRACE SANNY PARK SINGAPORE 298409,298409,27175.2880404387,34154.3947940078,1.32515472386926,103.825908096862
FRANKEL ESTATE HARTLEY GROVE,FRANKEL ESTATE,1,HARTLEY GROVE,FRANKEL ESTATE,1 HARTLEY GROVE FRANKEL ESTATE SINGAPORE 457869,457869,37252.2887851866,33181.6554696076,1.31635623036992,103.916455067664
FABER HILLS FABER GREEN,FABER HILLS,1,FABER GREEN,FABER HILLS,1 FABER GREEN FABER HILLS SINGAPORE 129257,129257,19596.2200587587,33470.9417845216,1.31897267443829,103.757806287743
LANDED HOUSING DEVELOPMENT JALAN PASIRAN,,,,,,,,,,
LANDED HOUSING DEVELOPMENT PAYA LEBAR STREET,,,,,,,,,,
CHIP BEE GARDENS JALAN HITAM MANIS,CHIP BEE GARDENS,1,JALAN HITAM MANIS,CHIP BEE GARDENS,1 JALAN HITAM MANIS CHIP BEE GARDENS SINGAPORE 278416,278416,24200.2323933905,32523.6356479935,1.31040649108197,103.799175818498
SELETAR HILLS ESTATE NIM GREEN,SELETAR HILLS ESTATE,1,NIM GREEN,SELETAR HILLS ESTATE,1 NIM GREEN SELETAR HILLS ESTATE SINGAPORE 807601,807601,31579.7694980847,40615.8136631604,1.38358928801262,103.865485509185
LANDED HOUSING DEVELOPMENT SEA BREEZE ROAD,,,,,,,,,,
CAPITOL PARK DUNEARN CLOSE,CAPITOL PARK,3,DUNEARN CLOSE,CAPITOL PARK,3 DUNEARN CLOSE CAPITOL PARK SINGAPORE 299575,299575,25916.4389654789,34017.8623665404,1.32391991285152,103.814596667835
BURGUNDY HILL BURGUNDY RISE,BURGUNDY HILL,1,BURGUNDY RISE,BURGUNDY HILL,1 BURGUNDY RISE BURGUNDY HILL SINGAPORE 658852,658852,19913.7982212696,35659.5695330687,1.33876591833556,103.760659311054
MUN WAH GARDEN TUNG PO AVENUE,MUN WAH GARDEN,1,TUNG PO AVENUE,MUN WAH GARDEN,1 TUNG PO AVENUE MUN WAH GARDEN SINGAPORE 787149,787149,27899.6316127963,40357.811670322,1.38125622942809,103.832416693867
EVERGREEN GARDEN EVERGREEN AVENUE,EVERGREEN GARDEN,1,EVERGREEN AVENUE,EVERGREEN GARDEN,1 EVERGREEN AVENUE EVERGREEN GARDEN SINGAPORE 468917,468917,39359.4467747416,33022.0580515787,1.314912182543,103.935388869685
TEACHER'S HOUSING ESTATE OMAR KHAYYAM AVENUE,TEACHER'S HOUSING ESTATE,1,OMAR KHAYYAM AVENUE,TEACHER'S HOUSING ESTATE,1 OMAR KHAYYAM AVENUE TEACHER'S HOUSING ESTATE SINGAPORE 788529,788529,27664.7293278947,40299.1540431529,1.38072574908428,103.830305922187
PAVILION PARK PAVILION GROVE,PAVILION PARK,1,PAVILION GROVE,PAVILION PARK,1 PAVILION GROVE PAVILION PARK SINGAPORE 658593,658593,19068.9402503017,39213.6022507437,1.37090705499323,103.753066713389
LANDED HOUSING DEVELOPMENT EASTWOOD WAY,,,,,,,,,,
SPRINGLEAF GARDEN SPRINGLEAF WALK,SPRINGLEAF GARDEN,3,SPRINGLEAF WALK,SPRINGLEAF GARDEN,3 SPRINGLEAF WALK SPRINGLEAF GARDEN SINGAPORE 787857,787857,26399.8077387018,42045.5224188715,1.39651923608604,103.818939564749
DAISY PARK DAISY AVENUE,DAISY PARK,2,DAISY AVENUE,DAISY PARK,2 DAISY AVENUE DAISY PARK SINGAPORE 359480,359480,31779.2266119942,36350.1840685755,1.34501243725819,103.867277241012
LANDED HOUSING DEVELOPMENT JALAN MERAH SAGA,,,,,,,,,,
EASTWOOD PARK EASTWOOD GREEN,,,,,,,,,,
LI TONG GARDENS LORONG G TELOK KURAU,LI TONG GARDENS,101,LORONG G TELOK KURAU,LI TONG GARDENS,101 LORONG G TELOK KURAU LI TONG GARDENS SINGAPORE 426300,426300,36862.507013415,33378.102311464,1.31813293949819,103.912952740255
THE MONDRIAN HINDHEDE PLACE,THE MONDRIAN,1,HINDHEDE PLACE,THE MONDRIAN,1 HINDHEDE PLACE THE MONDRIAN SINGAPORE 587851,587851,21604.8119635414,36453.0973017048,1.34594270390599,103.775853888425
LANDED HOUSING DEVELOPMENT TAMAN SIREH,,,,,,,,,,
CALDECOTT HILL ESTATE OLIVE ROAD,CALDECOTT HILL ESTATE,6,OLIVE ROAD,CALDECOTT HILL ESTATE,6 OLIVE ROAD CALDECOTT HILL ESTATE SINGAPORE 298252,298252,28275.5016441606,35602.4177078214,1.33825014005325,103.835794123085
SIGLAP GARDEN SIGLAP GARDENS,SIGLAP GARDEN,2,SIGLAP GARDENS,SIGLAP GARDEN,2 SIGLAP GARDENS SIGLAP GARDEN SINGAPORE 456108,456108,38196.2329962263,32638.3251547441,1.31144225008403,103.924936697315
FRANKEL ESTATE FRANKEL DRIVE,FRANKEL ESTATE,1,SIGLAP DRIVE,FRANKEL ESTATE,1 SIGLAP DRIVE FRANKEL ESTATE SINGAPORE 456141,456141,37509.666107378,33137.2669569291,1.31595471813242,103.918767717554
LANDED HOUSING DEVELOPMENT LORONG SIGLAP,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN MERLIMAU,,,,,,,,,,
SANFORD PARK LANGE ROAD,SANFORD PARK,2,LANGE ROAD,SANFORD PARK,2 LANGE ROAD SANFORD PARK SINGAPORE 547968,547968,32765.4627330145,37774.2241152227,1.35789080500562,103.876139399611
KEMBANGAN ESTATE JALAN YASIN,KEMBANGAN ESTATE,2,JALAN YASIN,KEMBANGAN ESTATE,2 JALAN YASIN KEMBANGAN ESTATE SINGAPORE 417960,417960,36070.8622160451,33696.2053208128,1.32100996701725,103.905839493917
RAFFLES PARK ASH GROVE,RAFFLES PARK,1,ASH GROVE,RAFFLES PARK,1 ASH GROVE RAFFLES PARK SINGAPORE 289783,289783,24557.2489214493,35084.3861001823,1.3335650513238,103.802383498619
LANDED HOUSING DEVELOPMENT ENG KONG ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT TANJONG KATONG ROAD,,,,,,,,,,
GOODLINK PARK GOODLINK PARK,GOODLINK PARK (ROAD),,GOODLINK PARK (ROAD),NIL,GOODLINK PARK (ROAD),NIL,27127.7397879532,45384.3309850132,1.42671476750559,103.825480666819
SELETAR HILLS ESTATE JALAN ANTOI,SELETAR HILLS ESTATE,2,JALAN ANTOI,SELETAR HILLS ESTATE,2 JALAN ANTOI SELETAR HILLS ESTATE SINGAPORE 809398,809398,32541.9577060416,40681.1109055057,1.38417967897415,103.874131505136
WESTPEAK TERRACE WEST COAST WALK,WESTPEAK TERRACE,2,WEST COAST WALK,WESTPEAK TERRACE,2 WEST COAST WALK WESTPEAK TERRACE SINGAPORE 127135,127135,19985.2556641968,32374.4583163075,1.30905657716796,103.761302255183
LANDED HOUSING DEVELOPMENT YUK TONG AVENUE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT CHAPEL CLOSE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT HILLCREST ROAD,,,,,,,,,,
SELETAR HILLS ESTATE SARACA HILL,SELETAR HILLS ESTATE,1,SARACA HILL,SELETAR HILLS ESTATE,1 SARACA HILL SELETAR HILLS ESTATE SINGAPORE 807483,807483,31484.2151382277,40804.9365004618,1.3852996584976,103.864626903663
NORTHILL JALAN KASAU,NORTHILL,61,JALAN KASAU,NORTHILL,61 JALAN KASAU NORTHILL SINGAPORE 739670,739670,19689.8899339493,44392.7600622103,1.4177456405071,103.758644904381
LANDED HOUSING DEVELOPMENT FLOWER ROAD,,,,,,,,,,
ALLAMANDA GROVE ALLAMANDA GROVE,ALLAMANDA GROVE,,ALLAMANDA GROVE,NIL,ALLAMANDA GROVE,NIL,23605.9796662064,33894.328967597,1.32280259665757,103.79383582545
SELETAR HILLS ESTATE JALAN KECHUBONG,,,,,,,,,,
SELETAR HILLS ESTATE JALAN LAKUM,SELETAR HILLS ESTATE,2,JALAN LAKUM,SELETAR HILLS ESTATE,2 JALAN LAKUM SELETAR HILLS ESTATE SINGAPORE 808822,808822,32271.3668652903,40808.5771940798,1.38533247899912,103.871700060617
HILLVIEW GARDEN ESTATE CHU YEN STREET,HILLVIEW GARDEN ESTATE,1,CHU YEN STREET,HILLVIEW GARDEN ESTATE,1 CHU YEN STREET HILLVIEW GARDEN ESTATE SINGAPORE 669812,669812,19778.8904580949,37809.4166393559,1.35820831850958,103.75944650006
SERANGOON GARDEN ESTATE JALAN CHULEK,SERANGOON GARDEN ESTATE,1,JALAN CHULEK,SERANGOON GARDEN ESTATE,1 JALAN CHULEK SERANGOON GARDEN ESTATE SINGAPORE 557444,557444,31907.6730989516,38682.1203078385,1.36610161790129,103.868431714755
SPRINGDEW TERRACE JALAN MAT JAMBOL,SPRINGDEW TERRACE,1,JALAN MAT JAMBOL,SPRINGDEW TERRACE,1 JALAN MAT JAMBOL SPRINGDEW TERRACE SINGAPORE 119497,119497,23310.1675542705,28836.4255575072,1.2770605456674,103.791178704547
SERANGOON GARDEN ESTATE CRICHTON CLOSE,SERANGOON GARDEN ESTATE,1,CRICHTON CLOSE,SERANGOON GARDEN ESTATE,1 CRICHTON CLOSE SERANGOON GARDEN ESTATE SINGAPORE 557980,557980,31505.4277887205,37728.2732902989,1.35747541724355,103.864817151878
LENTOR VIEW LENTOR WAY,LENTOR VIEW,1,LENTOR WAY,LENTOR VIEW,1 LENTOR WAY LENTOR VIEW SINGAPORE 788759,788759,28307.2212198414,41286.2686621323,1.3896528603508,103.836079200364
FRANKEL ESTATE YARROW GARDENS,FRANKEL ESTATE,1,YARROW GARDENS,FRANKEL ESTATE,1 YARROW GARDENS FRANKEL ESTATE SINGAPORE 455007,455007,37924.9084595498,32861.7683744952,1.31346307784466,103.922498787817
RINDU TERRACE JALAN RINDU,CLASSICAL TERRACE,1,JALAN RINDU,CLASSICAL TERRACE,1 JALAN RINDU CLASSICAL TERRACE SINGAPORE 537483,537483,32889.9860655312,36325.6535930485,1.34479043219016,103.877258088204
ADELPHI PARK ESTATE DAFFODIL DRIVE,ADELPHI PARK ESTATE,1,DAFFODIL DRIVE,ADELPHI PARK ESTATE,1 DAFFODIL DRIVE ADELPHI PARK ESTATE SINGAPORE 579050,579050,27479.0703283828,37332.9473016802,1.35390043143283,103.828637690003
SUNRISE VILLA SUNRISE DRIVE,SUNRISE VILLA,1,SUNRISE DRIVE,SUNRISE VILLA,1 SUNRISE DRIVE SUNRISE VILLA SINGAPORE 806504,806504,30720.5115641318,41076.1662680823,1.38775264428001,103.857764471398
BANYAN PARK CHWEE CHIAN ROAD,BANYAN PARK,100,CHWEE CHIAN ROAD,BANYAN PARK,100 CHWEE CHIAN ROAD BANYAN PARK SINGAPORE 117663,117663,23146.3806840796,29211.1922300607,1.28044977841284,103.789706962151
TAI HWAN GARDEN TAI HWAN PLACE,TAI HWAN GARDEN,1,TAI HWAN PLACE,TAI HWAN GARDEN,1 TAI HWAN PLACE TAI HWAN GARDEN SINGAPORE 555284,555284,31127.6983648483,37732.9503294099,1.35751775678623,103.86142300548
SPRINGLEAF GARDEN SPRINGLEAF AVENUE,SPRINGLEAF GARDEN,1,THONG SOON AVENUE,SPRINGLEAF GARDEN,1 THONG SOON AVENUE SPRINGLEAF GARDEN SINGAPORE 787431,787431,26384.7120358422,42105.6180174109,1.39706271823612,103.818803914388
OEI TIONG HAM PARK OEI TIONG HAM PARK,OEI TIONG HAM PARK (ROAD),,OEI TIONG HAM PARK (ROAD),NIL,OEI TIONG HAM PARK (ROAD),NIL,23456.304062886,33019.7423013916,1.31489334383528,103.792492060927
TANAH MERAH PARK TANAH MERAH BESAR LANE,TANAH MERAH PARK,120,TANAH MERAH BESAR LANE,TANAH MERAH PARK,120 TANAH MERAH BESAR LANE TANAH MERAH PARK SINGAPORE 498907,498907,43862.3389213309,37981.2666582633,1.35975937201861,103.975852114547
THOMSON RISE ESTATE JALAN PEMIMPIN,THOMSON RISE ESTATE,70,JALAN PEMIMPIN,THOMSON RISE ESTATE,70 JALAN PEMIMPIN THOMSON RISE ESTATE SINGAPORE 577221,577221,29178.2117204461,37154.3114429656,1.35228489370542,103.84390556367
LUXUS HILLS LUXUS HILL VIEW,LUXUS HILLS,1,LUXUS HILL VIEW,LUXUS HILLS,1 LUXUS HILL VIEW LUXUS HILLS SINGAPORE 804504,804504,32466.4964142283,40338.61822729,1.38108231024514,103.87345337645
SEMBAWANG SPRINGS ESTATE JALAN SERENGAM,SEMBAWANG SPRINGS ESTATE,2,JALAN SERENGAM,SEMBAWANG SPRINGS ESTATE,2 JALAN SERENGAM SEMBAWANG SPRINGS ESTATE SINGAPORE 769408,769408,27156.8549291585,47049.4165276904,1.44177267993455,103.825742094761
GAO MING HUA YUAN SHAMAH TERRACE,,,,,,,,,,
THOMSON HILLS ESTATE THOMSON HILL,THOMSON HILLS ESTATE,11,THOMSON HILL,THOMSON HILLS ESTATE,11 THOMSON HILL THOMSON HILLS ESTATE SINGAPORE 574789,574789,27867.5360179544,39914.9555339254,1.37725119687533,103.832128293007
LANDED HOUSING DEVELOPMENT JALAN BAHASA,,,,,,,,,,
FRANKEL ESTATE SIGLAP BANK,FRANKEL ESTATE,1,SIGLAP BANK,FRANKEL ESTATE,1 SIGLAP BANK FRANKEL ESTATE SINGAPORE 456219,456219,37617.14544746,33389.7630219236,1.31823816727253,103.919733551452
LANDED HOUSING DEVELOPMENT JALAN LADA PUTEH,,,,,,,,,,
WESTWOOD PARK WESTWOOD AVENUE,WESTWOOD PARK,30,WESTWOOD AVENUE,WESTWOOD PARK,30 WESTWOOD AVENUE WESTWOOD PARK SINGAPORE 648710,648710,13243.4496608265,37104.3627622165,1.35182955488557,103.700721693086
EAST COAST HILL SENNETT LANE,EAST COAST HILL,2,SENNETT LANE,EAST COAST HILL,2 SENNETT LANE EAST COAST HILL SINGAPORE 466890,466890,39669.9248249717,33346.7151690498,1.31784814557192,103.938178789241
THOMSON RIDGE JALAN LEMBAH THOMSON,THOMSON RIDGE,1,JALAN LEMBAH THOMSON,THOMSON RIDGE,1 JALAN LEMBAH THOMSON THOMSON RIDGE SINGAPORE 577472,577472,28030.7878107289,37216.4083000533,1.35284649873848,103.833595227118
CHUAN GARDEN LORONG CHUAN,CHUAN GARDEN,364,LORONG CHUAN,CHUAN GARDEN,364 LORONG CHUAN CHUAN GARDEN SINGAPORE 556784,556784,31917.2627831614,37997.7500573732,1.35991241731756,103.868517794839
SPRINGLEAF GARDEN SPRINGLEAF VIEW,SPRINGLEAF GARDEN,1,SPRINGLEAF VIEW,SPRINGLEAF GARDEN,1 SPRINGLEAF VIEW SPRINGLEAF GARDEN SINGAPORE 787907,787907,26525.9582477547,42171.1062810011,1.39765497810309,103.820073122099
LANDED HOUSING DEVELOPMENT MARLENE AVENUE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN DAUD,,,,,,,,,,
PASIR RIS BEACH PARK ELIAS ROAD,PASIR RIS BEACH PARK,501,ELIAS ROAD,PASIR RIS BEACH PARK,501 ELIAS ROAD PASIR RIS BEACH PARK SINGAPORE 519916,519916,40572.2520717988,40305.09888703,1.38077681373622,103.946289550902
LANDED HOUSING DEVELOPMENT SOMMERVILLE WALK,,,,,,,,,,
LINK RESIDENCE @ HOLLAND GREENLEAF ROAD,LINK RESIDENCE @ HOLLAND,58,GREENLEAF ROAD,LINK RESIDENCE @ HOLLAND,58 GREENLEAF ROAD LINK RESIDENCE @ HOLLAND SINGAPORE 279350,279350,22834.6451201988,33765.5522075035,1.32163774355863,103.786905147109
KINGSVILLE KING'S ROAD,,,,,,,,,,
LUCKY PARK LASIA AVENUE,LUCKY PARK,2,LASIA AVENUE,LUCKY PARK,2 LASIA AVENUE LUCKY PARK SINGAPORE 277839,277839,23676.5637369994,34617.3953632172,1.32934164058557,103.794470107581
KEMBANGAN ESTATE JALAN AWANG,KEMBANGAN ESTATE,1,JALAN AWANG,KEMBANGAN ESTATE,1 JALAN AWANG KEMBANGAN ESTATE SINGAPORE 419630,419630,36088.6217133477,33968.0226808004,1.32346818042934,103.905999143674
FLORIDA PARK SUNRISE AVENUE,FLORIDA PARK,2,SUNRISE AVENUE,FLORIDA PARK,2 SUNRISE AVENUE FLORIDA PARK SINGAPORE 806664,806664,30413.351217865,41454.5157921351,1.39117432850927,103.855004430326
PEAKVIEW ESTATE UPPER CHANGI ROAD,PEAKVIEW ESTATE,387,UPPER CHANGI ROAD,PEAKVIEW ESTATE,387 UPPER CHANGI ROAD PEAKVIEW ESTATE SINGAPORE 486907,486907,40345.540000611,34813.2742263582,1.33111089728569,103.944250117455
GALLOP VILLAS GALLOP PARK ROAD,GALLOP VILLAS,101,GALLOP PARK ROAD,GALLOP VILLAS,101 GALLOP PARK ROAD GALLOP VILLAS SINGAPORE 258995,258995,25452.8130294587,33378.6149603035,1.31813875054463,103.810430793751
LANDED HOUSING DEVELOPMENT KARIKAL LANE,,,,,,,,,,
JALAN KAYU ESTATE JALAN TARI SERIMPI,JALAN KAYU ESTATE,1,JALAN TARI SERIMPI,JALAN KAYU ESTATE,1 JALAN TARI SERIMPI JALAN KAYU ESTATE SINGAPORE 799089,799089,32374.2113900967,42210.0674415175,1.39800703570928,103.872624406538
FRANKEL ESTATE COLDSTREAM AVENUE,FRANKEL ESTATE,1,COLDSTREAM AVENUE,FRANKEL ESTATE,1 COLDSTREAM AVENUE FRANKEL ESTATE SINGAPORE 459585,459585,37393.3134959945,32652.7439444158,1.31157290362606,103.9177220845
GAMBIR TERRACE LORONG GAMBIR,GAMBIR TERRACE,75,LORONG GAMBIR,GAMBIR TERRACE,75 LORONG GAMBIR GAMBIR TERRACE SINGAPORE 536623,536623,32636.8511342052,36383.2999063451,1.34531180495099,103.874983525607
CHUAN GREEN CHUAN LINK,,,,,,,,,,
CLOVER PARK JALAN PEMIMPIN,CLOVER PARK,42,JALAN PEMIMPIN,CLOVER PARK,42 JALAN PEMIMPIN CLOVER PARK SINGAPORE 577190,577190,28986.1048534345,36831.5628126729,1.34936607687694,103.842179350243
NANYANG PARK CHUAN HOE AVENUE,NANYANG PARK,3,CHUAN HOE AVENUE,NANYANG PARK,3 CHUAN HOE AVENUE NANYANG PARK SINGAPORE 549816,549816,32629.4975578291,38467.4092500508,1.36415974406718,103.874917770574
CATHAY GARDEN KERIS DRIVE,CATHAY GARDEN,1,KERIS DRIVE,CATHAY GARDEN,1 KERIS DRIVE CATHAY GARDEN SINGAPORE 456964,456964,37619.3751687482,32409.7216977905,1.30937502891275,103.91975328208
GEYLANG CONSERVATION AREA LORONG 28 GEYLANG,GEYLANG CONSERVATION AREA,12,LORONG 28 GEYLANG,GEYLANG CONSERVATION AREA,12 LORONG 28 GEYLANG GEYLANG CONSERVATION AREA SINGAPORE 398417,398417,33795.596601624,32825.4404982943,1.31313559646891,103.885394886693
LUCKY HILL BEDOK RISE,LUCKY HILL,1,BEDOK RISE,LUCKY HILL,1 BEDOK RISE LUCKY HILL SINGAPORE 469574,469574,41014.5602366189,34395.0807155073,1.32732863172158,103.950261450027
HEETON CLASS THONG SOON GREEN,,,,,,,,,,
LANDED HOUSING DEVELOPMENT BOUNDARY ROAD,,,,,,,,,,
POH HUAT GARDENS POH HUAT CRESCENT,POH HUAT GARDENS,1,POH HUAT CRESCENT,POH HUAT GARDENS,1 POH HUAT CRESCENT POH HUAT GARDENS SINGAPORE 546848,546848,33325.5039411513,38779.2289891951,1.36697961260172,103.881171916817
LANDED HOUSING DEVELOPMENT GUOK AVENUE,,,,,,,,,,
CHESTER PARK LORONG SARHAD,CHESTER PARK,1,LORONG SARHAD,CHESTER PARK,1 LORONG SARHAD CHESTER PARK SINGAPORE 119129,119129,22875.8855506936,29296.0769137815,1.28121740269934,103.787276447216
LANDED HOUSING DEVELOPMENT SUNSET WAY,,,,,,,,,,
PALM GROVE TERRACE PALM GROVE AVENUE,PALM GROVE TERRACE,3,PALM GROVE AVENUE,PALM GROVE TERRACE,3 PALM GROVE AVENUE PALM GROVE TERRACE SINGAPORE 547338,547338,33108.191350163,38100.3442054186,1.3608400610908,103.879219096957
SUMMER PLACE SUMMER PLACE,SUMMER PLACE,,SUMMER PLACE,NIL,SUMMER PLACE,NIL,31949.1173816439,37676.4472918825,1.35700666338466,103.86880390525
SENNETT ESTATE ANGSANA AVENUE,SENNETT ESTATE,18,ANGSANA AVENUE,SENNETT ESTATE,18 ANGSANA AVENUE SENNETT ESTATE SINGAPORE 349963,349963,32594.9246495916,34851.9490820169,1.33146282143768,103.874606559017
HOOVER PARK CHUN TIN ROAD,HOOVER PARK,20,CHUN TIN ROAD,HOOVER PARK,20 CHUN TIN ROAD HOOVER PARK SINGAPORE 599606,599606,21365.4928836515,36026.4512142558,1.34208421838078,103.773703553925
LANDED HOUSING DEVELOPMENT NAMLY HILL,,,,,,,,,,
